13.24	2	1763	115	74
13.242	0	1752	106	74
13.244	5	1712	114	61
13.246	2	1676	119	58
13.248	0	1679	121	66
13.25	0	1708	121	66
13.252	2	1678	113	65
13.254	2	1638	101	89
13.256	0	1655	94	59
13.258	4	1714	98	56
13.26	1	1714	105	74
13.262	3	1748	94	61
13.264	2	1716	119	77
13.266	4	1728	120	74
13.268	6	1760	112	50
13.27	4	1746	102	46
13.272	1	1630	134	59
13.274	2	1708	108	50
13.276	3	1723	108	52
13.278	1	1638	133	56
13.28	4	1683	101	43
13.282	2	1725	102	64
13.284	1	1600	127	53
13.286	2	1656	102	80
13.288	0	1722	115	79
13.29	1	1733	134	54
13.292	1	1659	119	57
13.294	1	1698	106	80
13.296	2	1701	103	60
13.298	2	1619	94	56
13.3	2	1590	122	66
13.302	5	1662	122	55
13.304	2	1598	99	55
13.306	2	1630	121	59
13.308	5	1624	126	57
13.31	0	1631	87	65
13.312	2	1631	106	65
13.314	2	1650	110	47
13.316	2	1566	94	59
13.318	1	1605	106	67
13.32	1	1632	113	69
13.322	0	1579	100	48
13.324	2	1592	106	53
13.326	1	1572	121	53
13.328	2	1586	117	59
13.33	1	1583	107	66
13.332	4	1679	91	53
13.334	3	1661	106	45
13.336	2	1601	99	64
13.338	2	1663	85	59
13.34	4	1632	99	60
13.342	0	1616	109	53
13.344	1	1597	98	58
13.346	2	1535	105	39
13.348	3	1573	91	54
13.35	3	1626	98	43
13.352	1	1597	93	56
13.354	3	1646	95	43
13.356	2	1589	112	47
13.358	1	1621	99	55
13.36	2	1590	95	62
13.362	4	1547	113	62
13.364	3	1588	87	57
13.366	0	1646	98	47
13.368	2	1600	97	62
13.37	1	1537	107	63
13.372	1	1667	118	58
13.374	1	1579	100	43
13.376	0	1539	98	58
13.378	2	1610	107	69
13.38	2	1529	110	42
13.382	0	1616	94	53
13.384	2	1519	87	61
13.386	5	1590	103	55
13.388	3	1606	96	47
13.39	0	1489	94	49
13.392	2	1560	108	50
13.394	6	1556	97	35
13.396	0	1577	95	70
13.398	0	1581	89	46
13.4	2	1514	98	55
13.402	2	1514	96	49
13.404	1	1560	99	55
13.406	2	1546	90	54
13.408	5	1545	106	43
13.41	1	1533	95	45
13.412	1	1500	105	57
13.414	1	1535	105	55
13.416	2	1540	93	51
13.418	0	1524	85	58
13.42	3	1499	103	53
13.422	2	1527	91	47
13.424	0	1537	89	55
13.426	2	1428	108	32
13.428	0	1438	82	38
13.43	1	1558	103	53
13.432	2	1499	92	49
13.434	1	1564	111	46
13.436	1	1517	88	55
13.438	4	1569	102	44
13.44	4	1471	81	40
13.442	2	1523	98	40
13.444	0	1511	112	30
13.446	2	1491	93	43
13.448	1	1451	95	38
13.45	0	1535	88	42
13.452	1	1461	88	49
13.454	0	1465	94	44
13.456	1	1464	80	50
13.458	1	1443	84	60
13.46	4	1557	97	41
13.462	1	1464	95	32
13.464	2	1547	102	56
13.466	1	1482	111	58
13.468	1	1424	103	41
13.47	1	1400	97	49
13.472	4	1498	97	44
13.474	1	1473	96	60
13.476	1	1517	92	52
13.478	2	1504	111	48
13.48	4	1507	88	47
13.482	0	1471	99	40
13.484	0	1485	95	39
13.486	0	1377	74	38
13.488	1	1424	92	41
13.49	2	1494	96	55
13.492	1	1438	95	37
13.494	2	1367	96	45
13.496	0	1443	102	43
13.498	1	1476	79	44
13.5	2	1448	116	46
13.502	2	1438	100	36
13.504	2	1481	84	41
13.506	2	1385	102	39
13.508	0	1411	75	32
13.51	1	1465	88	33
13.512	1	1382	83	41
13.514	3	1475	93	45
13.516	1	1401	83	44
13.518	3	1479	89	44
13.52	2	1368	79	44
13.522	1	1417	94	52
13.524	1	1414	90	49
13.526	1	1414	97	37
13.528	2	1428	75	44
13.53	2	1439	106	39
13.532	2	1398	93	37
13.534	1	1372	94	42
13.536	2	1369	94	39
13.538	2	1395	88	44
13.54	1	1408	101	58
13.542	2	1490	97	42
13.544	1	1424	86	41
13.546	0	1374	87	38
13.548	2	1365	86	52
13.55	2	1420	101	50
13.552	1	1350	92	37
13.554	2	1396	86	54
13.556	3	1382	87	58
13.558	2	1429	106	37
13.56	1	1384	85	44
13.562	2	1396	80	35
13.564	3	1410	82	38
13.566	2	1346	65	38
13.568	0	1419	96	33
13.57	0	1376	106	39
13.572	3	1391	85	37
13.574	1	1445	72	48
13.576	1	1363	89	43
13.578	0	1352	88	43
13.58	1	1388	92	43
13.582	3	1356	70	36
13.584	0	1340	91	36
13.586	1	1358	81	47
13.588	1	1330	76	39
13.59	1	1446	81	46
13.592	2	1392	70	32
13.594	1	1299	81	44
13.596	0	1372	72	49
13.598	1	1320	83	36
13.6	1	1341	94	42
13.602	0	1407	102	43
13.604	2	1310	93	49
13.606	0	1310	73	42
13.608	1	1318	84	46
13.61	2	1264	74	52
13.612	2	1314	85	30
13.614	0	1397	80	52
13.616	2	1327	70	38
13.618	0	1271	72	35
13.62	4	1306	78	42
13.622	2	1292	75	41
13.624	2	1347	61	29
13.626	1	1304	88	36
13.628	2	1320	76	45
13.63	1	1334	63	42
13.632	1	1276	91	37
13.634	2	1297	80	41
13.636	1	1310	90	42
13.638	0	1328	89	34
13.64	1	1345	74	39
13.642	1	1327	96	40
13.644	1	1275	80	32
13.646	2	1381	98	38
13.648	0	1290	91	29
13.65	1	1322	82	32
13.652	3	1273	64	32
13.654	4	1255	81	37
13.656	2	1304	85	30
13.658	1	1353	89	46
13.66	1	1362	92	34
13.662	0	1278	75	43
13.664	1	1321	84	42
13.666	1	1299	77	34
13.668	2	1319	83	39
13.67	0	1252	74	32
13.672	3	1263	78	32
13.674	3	1260	85	44
13.676	3	1259	74	27
13.678	1	1212	81	35
13.68	4	1294	71	30
13.682	1	1313	73	39
13.684	0	1232	86	36
13.686	1	1215	58	43
13.688	3	1266	69	35
13.69	1	1255	90	35
13.692	1	1266	82	45
13.694	3	1223	90	34
13.696	2	1235	74	33
13.698	0	1226	77	35
13.7	0	1195	96	36
13.702	0	1297	73	34
13.704	0	1251	83	34
13.706	2	1220	85	28
13.708	1	1284	59	37
13.71	1	1232	71	31
13.712	0	1174	74	32
13.714	2	1237	88	39
13.716	3	1224	88	29
13.718	0	1251	89	45
13.72	0	1283	96	48
13.722	1	1242	60	31
13.724	1	1271	71	35
13.726	1	1179	81	39
13.728	2	1252	67	36
13.73	1	1232	82	50
13.732	2	1257	77	40
13.734	1	1251	92	33
13.736	2	1250	74	40
13.738	2	1183	60	32
13.74	1	1174	80	25
13.742	3	1269	83	33
13.744	0	1332	71	30
13.746	2	1215	73	36
13.748	0	1208	79	37
13.75	0	1293	82	31
13.752	0	1189	69	27
13.754	0	1191	73	27
13.756	0	1193	77	32
13.758	3	1206	65	36
13.76	4	1199	74	30
13.762	1	1182	79	29
13.764	1	1176	72	30
13.766	0	1181	79	35
13.768	0	1191	81	29
13.77	1	1206	76	30
13.772	0	1222	75	36
13.774	0	1158	75	32
13.776	0	1163	67	42
13.778	0	1237	68	35
13.78	1	1213	72	25
13.782	1	1262	73	28
13.784	0	1148	75	38
13.786	2	1195	75	38
13.788	0	1224	71	29
13.79	0	1167	75	34
13.792	0	1219	85	31
13.794	1	1131	65	38
13.796	0	1157	82	35
13.798	1	1157	68	45
13.8	0	1265	64	33
13.802	0	1177	90	19
13.804	0	1226	66	31
13.806	3	1203	85	32
13.808	1	1159	73	36
13.81	3	1206	78	39
13.812	0	1135	63	37
13.814	1	1172	73	32
13.816	1	1211	91	35
13.818	0	1149	67	30
13.82	3	1192	69	35
13.822	0	1146	61	33
13.824	0	1189	74	33
13.826	2	1219	78	24
13.828	1	1207	71	28
13.83	3	1108	61	30
13.832	0	1089	65	24
13.834	1	1143	64	27
13.836	1	1115	60	41
13.838	1	1194	78	24
13.84	1	1181	87	29
13.842	0	1095	63	31
13.844	1	1119	70	33
13.846	1	1138	64	21
13.848	2	1174	79	35
13.85	2	1090	66	28
13.852	1	1103	66	38
13.854	1	1020	97	23
13.856	1	1140	75	25
13.858	0	1183	71	25
13.86	0	1164	70	25
13.862	0	1208	81	32
13.864	3	1174	71	36
13.866	0	1147	88	27
13.868	2	1126	68	37
13.87	0	1171	80	35
13.872	1	1088	78	29
13.874	2	1097	72	36
13.876	1	1160	65	37
13.878	2	1106	58	26
13.88	2	1157	73	37
13.882	1	1094	72	27
13.884	1	1129	67	35
13.886	0	1070	57	32
13.888	0	1091	76	32
13.89	2	1132	62	30
13.892	0	1083	72	41
13.894	0	1133	67	25
13.896	1	1179	81	32
13.898	0	1111	73	23
13.9	2	1113	56	31
13.902	1	1039	72	29
13.904	1	1034	76	35
13.906	0	1147	66	34
13.908	0	1104	71	28
13.91	0	1106	58	33
13.912	1	1193	58	28
13.914	1	1066	76	27
13.916	1	1079	60	36
13.918	5	1055	68	31
13.92	4	1070	61	22
13.922	0	1057	51	29
13.924	1	1064	65	30
13.926	0	1114	69	28
13.928	2	1115	72	28
13.93	1	1123	61	22
13.932	1	1100	62	30
13.934	0	1111	73	31
13.936	0	1089	64	21
13.938	3	1086	64	29
13.94	0	1092	61	30
13.942	1	1110	66	29
13.944	2	1084	62	33
13.946	1	1104	76	26
13.948	1	1033	78	23
13.95	0	1127	66	22
13.952	1	1063	66	25
13.954	2	1090	58	26
13.956	0	1102	61	29
13.958	2	1035	56	26
13.96	0	1014	66	28
13.962	1	1021	73	31
13.964	0	973	70	16
13.966	0	1076	91	22
13.968	0	1058	59	23
13.97	0	1074	64	28
13.972	1	1001	74	25
13.974	1	1084	85	25
13.976	3	1019	73	25
13.978	0	1055	59	31
13.98	2	1074	59	30
13.982	0	1063	65	28
13.984	0	1032	61	34
13.986	4	1127	65	25
13.988	1	1018	71	33
13.99	0	1017	52	23
13.992	2	1042	63	30
13.994	0	1020	64	23
13.996	1	1017	58	29
13.998	1	992	53	30
14	1	1036	61	33
14.002	2	958	57	19
14.004	2	1032	67	27
14.006	1	1020	55	25
14.008	0	1085	67	21
14.01	1	1090	56	29
14.012	0	972	63	27
14.014	3	1065	64	33
14.016	1	1045	71	31
14.018	1	923	69	25
14.02	2	933	52	22
14.022	2	1018	66	24
14.024	1	1006	61	26
14.026	1	1051	70	11
14.028	1	1030	65	33
14.03	1	980	55	27
14.032	0	998	56	26
14.034	1	1017	43	25
14.036	1	985	45	37
14.038	1	966	81	34
14.04	1	1003	62	28
14.042	0	1038	65	29
14.044	1	998	64	20
14.046	0	1002	63	27
14.048	0	984	56	26
14.05	0	958	61	22
14.052	0	988	64	25
14.054	0	975	60	26
14.056	1	1045	61	25
14.058	1	990	67	32
14.06	1	999	66	27
14.062	1	999	65	26
14.064	0	960	73	26
14.066	0	966	76	35
14.068	1	996	81	29
14.07	1	1021	65	25
14.072	1	981	61	27
14.074	0	1027	62	22
14.076	2	971	54	24
14.078	1	1026	57	23
14.08	1	974	52	13
14.082	0	993	58	29
14.084	0	974	53	20
14.086	3	980	66	23
14.088	2	939	56	28
14.09	0	945	70	24
14.092	1	1004	62	21
14.094	2	962	64	25
14.096	2	969	66	25
14.098	1	988	55	25
14.1	0	969	60	24
14.102	0	996	69	26
14.104	1	1014	58	26
14.106	0	1009	56	32
14.108	1	959	60	20
14.11	1	974	69	32
14.112	1	961	50	29
14.114	1	918	69	37
14.116	0	981	50	26
14.118	0	948	62	22
14.12	3	937	50	28
14.122	1	1015	58	31
14.124	0	931	60	30
14.126	0	952	67	31
14.128	1	967	64	28
14.13	0	936	56	23
14.132	0	969	54	23
14.134	0	947	58	18
14.136	1	921	39	28
14.138	1	941	61	26
14.14	0	906	68	28
14.142	1	911	61	17
14.144	0	910	63	24
14.146	1	897	66	23
14.148	0	944	55	25
14.15	1	902	47	21
14.152	2	954	66	27
14.154	0	992	57	25
14.156	1	912	58	34
14.158	1	923	61	28
14.16	0	986	47	29
14.162	0	948	58	25
14.164	0	912	60	31
14.166	2	949	65	20
14.168	0	928	69	19
14.17	0	910	55	25
14.172	0	967	53	23
14.174	1	920	67	21
14.176	3	941	57	22
14.178	0	884	50	26
14.18	0	923	48	21
14.182	2	883	66	32
14.184	0	916	57	26
14.186	2	940	57	27
14.188	2	957	62	24
14.19	0	898	56	26
14.192	0	865	63	21
14.194	2	898	70	28
14.196	0	886	52	24
14.198	0	862	67	21
14.2	0	887	74	25
14.202	0	871	70	20
14.204	1	927	49	20
14.206	1	841	69	24
14.208	1	850	52	23
14.21	2	920	60	26
14.212	2	941	57	25
14.214	2	873	56	26
14.216	1	911	47	27
14.218	1	863	55	28
14.22	0	870	63	21
14.222	1	854	64	33
14.224	1	922	59	30
14.226	0	860	56	20
14.228	0	866	78	30
14.23	0	919	44	24
14.232	1	899	52	21
14.234	0	879	56	34
14.236	1	893	48	19
14.238	3	864	64	22
14.24	3	904	57	16
14.242	1	904	48	22
14.244	0	846	54	22
14.246	1	824	55	20
14.248	1	825	55	24
14.25	0	874	49	30
14.252	1	903	52	22
14.254	2	896	57	21
14.256	0	860	60	20
14.258	0	838	51	18
14.26	0	832	59	26
14.262	0	874	51	28
14.264	2	839	66	17
14.266	1	868	58	24
14.268	2	846	57	23
14.27	0	856	43	25
14.272	1	835	51	21
14.274	0	834	61	17
14.276	2	863	58	24
14.278	1	876	59	23
14.28	0	844	55	32
14.282	1	874	49	18
14.284	1	886	50	29
14.286	0	858	45	19
14.288	2	816	56	25
14.29	1	860	41	25
14.292	1	884	62	18
14.294	1	836	55	19
14.296	0	863	50	24
14.298	1	857	52	18
14.3	0	830	71	23
14.302	0	882	54	14
14.304	0	848	56	22
14.306	0	789	53	29
14.308	3	851	51	15
14.31	1	875	48	27
14.312	2	864	53	13
14.314	0	795	53	24
14.316	2	821	69	27
14.318	0	846	49	23
14.32	2	773	53	19
14.322	0	862	58	19
14.324	1	865	58	27
14.326	1	870	42	26
14.328	0	856	51	20
14.33	0	757	51	22
14.332	0	855	41	23
14.334	1	808	46	22
14.336	0	807	41	25
14.338	0	793	63	14
14.34	0	799	49	22
14.342	0	801	58	15
14.344	0	830	55	18
14.346	1	782	60	23
14.348	0	780	51	21
14.35	0	788	49	32
14.352	1	796	46	15
14.354	1	819	31	23
14.356	0	824	72	14
14.358	0	828	46	15
14.36	0	832	60	20
14.362	2	786	46	24
14.364	2	851	55	29
14.366	0	776	61	20
14.368	2	827	57	18
14.37	1	815	46	29
14.372	2	779	56	25
14.374	0	787	48	20
14.376	0	830	60	32
14.378	0	817	50	19
14.38	1	799	51	21
14.382	1	809	64	16
14.384	0	801	55	25
14.386	0	789	59	19
14.388	0	743	49	21
14.39	0	769	48	27
14.392	0	793	65	12
14.394	1	782	46	16
14.396	1	818	47	17
14.398	1	747	58	22
14.4	0	837	43	20
14.402	1	763	57	26
14.404	0	740	54	17
14.406	0	807	51	20
14.408	0	785	43	22
14.41	0	825	58	29
14.412	2	771	57	18
14.414	1	812	54	15
14.416	1	816	44	22
14.418	0	773	48	23
14.42	3	764	52	19
14.422	0	780	45	23
14.424	0	767	42	27
14.426	1	795	61	20
14.428	0	738	47	24
14.43	1	813	40	19
14.432	1	805	58	22
14.434	0	824	47	27
14.436	1	787	50	19
14.438	0	767	47	19
14.44	2	794	43	19
14.442	0	814	47	20
14.444	0	736	44	16
14.446	0	786	61	18
14.448	0	789	42	22
14.45	1	752	53	19
14.452	0	740	44	23
14.454	1	770	47	19
14.456	0	754	51	15
14.458	0	752	46	16
14.46	1	718	43	21
14.462	0	756	56	18
14.464	1	741	56	12
14.466	0	791	44	20
14.468	1	749	51	24
14.47	0	688	45	20
14.472	0	726	61	17
14.474	2	760	44	14
14.476	0	761	48	17
14.478	0	762	49	11
14.48	0	726	55	25
14.482	0	803	47	21
14.484	0	785	37	24
14.486	0	755	54	14
14.488	0	741	53	25
14.49	0	672	54	22
14.492	1	733	41	17
14.494	0	812	35	23
14.496	0	785	46	17
14.498	2	738	49	18
14.5	0	769	53	19
14.502	0	697	42	21
14.504	1	727	46	17
14.506	1	736	50	22
14.508	0	764	52	21
14.51	2	693	39	21
14.512	0	752	44	19
14.514	0	722	43	21
14.516	0	715	43	17
14.518	1	730	42	18
14.52	2	727	43	21
14.522	1	717	41	20
14.524	0	656	46	25
14.526	3	754	42	18
14.528	3	765	41	15
14.53	1	733	50	22
14.532	3	760	43	17
14.534	0	759	42	21
14.536	1	728	48	14
14.538	1	711	37	19
14.54	0	705	55	20
14.542	3	731	43	23
14.544	1	739	27	12
14.546	1	728	52	10
14.548	0	697	52	26
14.55	0	694	59	22
14.552	0	774	41	20
14.554	0	690	52	23
14.556	0	726	46	21
14.558	0	721	41	16
14.56	1	711	47	15
14.562	0	718	65	25
14.564	1	740	45	18
14.566	2	699	44	22
14.568	1	705	47	11
14.57	0	720	43	13
14.572	4	745	36	22
14.574	2	697	45	23
14.576	2	706	32	7
14.578	2	682	44	19
14.58	0	709	46	20
14.582	0	685	47	20
14.584	0	676	42	15
14.586	1	716	54	13
14.588	2	657	49	23
14.59	0	671	49	27
14.592	2	687	46	18
14.594	2	701	42	16
14.596	2	705	56	11
14.598	0	688	40	9
14.6	1	684	36	19
14.602	1	727	44	23
14.604	1	709	50	18
14.606	3	699	47	17
14.608	1	718	48	11
14.61	1	740	50	10
14.612	1	679	40	22
14.614	0	715	34	14
14.616	1	693	66	11
14.618	0	650	36	14
14.62	0	684	46	22
14.622	0	714	36	20
14.624	1	701	46	14
14.626	2	685	51	19
14.628	2	700	44	20
14.63	0	679	47	25
14.632	0	674	48	25
14.634	1	692	42	19
14.636	0	665	46	14
14.638	1	705	41	24
14.64	1	666	40	26
14.642	0	680	40	22
14.644	1	682	49	20
14.646	0	662	33	20
14.648	1	664	41	18
14.65	0	669	44	21
14.652	1	677	44	20
14.654	0	662	41	21
14.656	1	613	41	21
14.658	0	697	45	14
14.66	0	652	42	21
14.662	0	686	33	14
14.664	0	655	54	14
14.666	0	643	38	16
14.668	2	665	37	20
14.67	0	648	38	18
14.672	1	657	55	14
14.674	0	651	33	24
14.676	0	673	48	19
14.678	1	581	50	13
14.68	1	664	37	24
14.682	1	669	41	16
14.684	0	657	38	16
14.686	1	658	45	18
14.688	0	645	42	20
14.69	0	668	36	17
14.692	0	678	41	13
14.694	0	627	51	15
14.696	0	662	33	17
14.698	2	624	46	15
14.7	1	612	44	11
14.702	1	683	48	17
14.704	1	673	35	13
14.706	0	679	50	18
14.708	0	689	28	20
14.71	0	657	35	21
14.712	1	643	34	13
14.714	2	617	47	21
14.716	0	645	36	8
14.718	2	664	34	17
14.72	0	613	48	8
14.722	1	634	42	19
14.724	0	654	38	24
14.726	0	616	36	16
14.728	0	670	56	14
14.73	0	655	50	14
14.732	0	643	37	13
14.734	0	638	41	23
14.736	2	598	37	24
14.738	0	620	49	18
14.74	0	594	56	16
14.742	1	620	41	16
14.744	3	604	36	12
14.746	2	600	41	13
14.748	1	657	45	15
14.75	0	624	38	20
14.752	0	694	49	14
14.754	0	657	47	10
14.756	1	608	44	14
14.758	0	627	38	20
14.76	0	648	39	14
14.762	0	631	42	19
14.764	0	634	37	17
14.766	0	621	33	12
14.768	2	653	46	12
14.77	0	659	44	14
14.772	0	627	41	10
14.774	0	621	46	9
14.776	0	618	40	14
14.778	1	627	38	24
14.78	0	657	25	22
14.782	0	565	36	23
14.784	0	604	53	19
14.786	1	633	47	18
14.788	0	631	37	14
14.79	1	587	40	21
14.792	0	619	34	12
14.794	0	613	36	20
14.796	0	619	42	15
14.798	0	603	36	18
14.8	0	613	39	13
14.802	2	598	41	13
14.804	1	626	37	16
14.806	0	610	49	17
14.808	3	632	35	16
14.81	1	540	37	19
14.812	3	651	33	18
14.814	0	601	51	15
14.816	1	572	35	17
14.818	1	581	47	15
14.82	0	616	37	18
14.822	0	589	41	14
14.824	0	614	38	6
14.826	0	603	33	23
14.828	0	573	30	12
14.83	0	596	32	11
14.832	0	621	37	9
14.834	0	560	35	12
14.836	0	601	27	11
14.838	2	574	33	14
14.84	0	595	38	12
14.842	0	585	42	14
14.844	0	595	18	15
14.846	2	607	47	16
14.848	1	574	32	16
14.85	0	604	41	17
14.852	0	562	40	21
14.854	1	597	35	15
14.856	0	581	40	19
14.858	1	600	47	22
14.86	0	596	32	10
14.862	0	584	33	10
14.864	0	629	45	9
14.866	0	598	35	20
14.868	1	591	31	22
14.87	0	550	39	19
14.872	1	549	37	16
14.874	0	567	36	17
14.876	0	560	28	14
14.878	0	569	44	14
14.88	0	581	48	19
14.882	1	621	30	18
14.884	1	572	30	21
14.886	1	570	37	18
14.888	0	574	37	21
14.89	0	551	39	8
14.892	0	530	31	13
14.894	1	515	45	19
14.896	0	571	35	9
14.898	1	545	36	11
14.9	2	565	45	16
14.902	0	576	36	14
14.904	0	560	38	13
14.906	1	611	39	17
14.908	0	581	24	19
14.91	0	584	34	10
14.912	1	522	37	11
14.914	1	510	38	10
14.916	0	599	50	17
14.918	0	539	42	14
14.92	0	542	38	11
14.922	0	564	28	9
14.924	3	568	33	16
14.926	0	542	38	21
14.928	0	542	32	10
14.93	0	610	39	19
14.932	1	492	29	10
14.934	1	537	30	12
14.936	0	515	37	16
14.938	0	562	35	13
14.94	0	543	39	12
14.942	0	592	33	19
14.944	0	566	40	19
14.946	0	542	29	9
14.948	3	549	30	12
14.95	0	562	35	19
14.952	0	546	39	9
14.954	0	493	37	21
14.956	0	546	46	16
14.958	0	538	36	18
14.96	1	572	33	14
14.962	2	558	48	14
14.964	0	545	33	20
14.966	2	572	37	16
14.968	0	507	37	13
14.97	1	566	35	7
14.972	0	549	35	13
14.974	1	543	40	15
14.976	0	507	37	14
14.978	0	550	41	8
14.98	1	556	36	19
14.982	1	543	42	14
14.984	0	543	30	12
14.986	3	530	33	20
14.988	0	542	39	14
14.99	0	551	42	13
14.992	0	482	41	16
14.994	0	523	30	22
14.996	0	588	19	16
14.998	0	539	39	11
15	2	524	28	23
15.002	0	523	29	18
15.004	2	547	33	13
15.006	0	497	21	10
15.008	2	517	34	12
15.01	0	538	31	10
15.012	2	533	43	13
15.014	1	531	36	14
15.016	1	504	24	15
15.018	2	517	45	19
15.02	1	525	44	22
15.022	0	492	37	20
15.024	0	504	31	13
15.026	2	525	31	16
15.028	0	543	40	11
15.03	0	489	37	21
15.032	0	549	33	4
15.034	0	564	31	17
15.036	0	523	25	16
15.038	1	519	25	12
15.04	0	495	39	14
15.042	0	540	35	11
15.044	0	521	36	10
15.046	1	528	26	12
15.048	1	527	31	16
15.05	0	499	33	19
15.052	1	525	35	12
15.054	2	524	24	7
15.056	1	482	35	13
15.058	0	494	36	14
15.06	1	551	32	13
15.062	1	485	34	15
15.064	1	504	28	16
15.066	0	515	40	18
15.068	2	515	38	15
15.07	1	523	24	12
15.072	0	514	23	7
15.074	1	484	28	10
15.076	0	490	25	18
15.078	0	523	25	13
15.08	1	541	34	10
15.082	0	509	33	20
15.084	0	515	31	22
15.086	0	518	32	12
15.088	1	508	35	8
15.09	0	485	38	16
15.092	1	509	32	15
15.094	3	549	39	18
15.096	1	513	35	20
15.098	1	493	39	11
15.1	1	503	36	9
15.102	0	502	27	11
15.104	1	479	43	15
15.106	2	492	36	5
15.108	2	495	33	9
15.11	0	545	34	15
15.112	0	494	28	13
15.114	3	496	25	13
15.116	0	486	27	9
15.118	2	501	36	13
15.12	0	499	33	15
15.122	0	504	33	8
15.124	1	488	47	13
15.126	0	461	27	11
15.128	1	479	26	14
15.13	0	522	30	11
15.132	0	474	35	13
15.134	1	488	29	16
15.136	1	493	33	16
15.138	1	465	27	19
15.14	0	467	33	9
15.142	0	487	25	14
15.144	1	485	33	20
15.146	0	486	33	14
15.148	1	492	33	9
15.15	0	458	33	16
15.152	2	499	33	10
15.154	0	513	33	14
15.156	0	474	16	14
15.158	0	482	38	11
15.16	1	467	32	12
15.162	1	479	35	15
15.164	0	488	29	15
15.166	0	472	29	18
15.168	1	479	33	10
15.17	0	465	35	8
15.172	0	491	35	12
15.174	2	459	36	16
15.176	0	520	38	13
15.178	1	463	37	15
15.18	0	499	32	7
15.182	1	504	38	12
15.184	1	486	25	11
15.186	0	457	26	23
15.188	1	509	20	13
15.19	3	415	37	18
15.192	0	479	30	9
15.194	0	479	28	10
15.196	0	437	32	9
15.198	1	448	32	8
15.2	0	459	28	10
15.202	1	461	25	12
15.204	0	497	37	11
15.206	1	465	28	10
15.208	0	504	31	13
15.21	1	484	27	8
15.212	0	494	20	14
15.214	1	471	32	13
15.216	0	482	43	14
15.218	0	477	32	10
15.22	1	433	20	24
15.222	1	458	35	11
15.224	0	481	27	11
15.226	1	464	38	16
15.228	0	454	19	12
15.23	0	463	33	17
15.232	1	474	30	14
15.234	1	426	22	14
15.236	0	442	23	14
15.238	0	463	27	10
15.24	1	456	33	12
15.242	0	460	28	18
15.244	0	456	33	14
15.246	0	450	30	12
15.248	2	460	29	15
15.25	0	441	38	7
15.252	0	438	29	11
15.254	1	446	30	18
15.256	3	466	25	11
15.258	0	457	36	11
15.26	0	449	39	6
15.262	0	464	36	9
15.264	1	471	20	15
15.266	0	463	39	8
15.268	0	483	25	21
15.27	1	438	45	10
15.272	0	410	37	10
15.274	1	463	30	11
15.276	0	486	34	15
15.278	0	445	30	15
15.28	0	482	35	12
15.282	0	445	32	16
15.284	0	442	26	10
15.286	0	405	27	7
15.288	1	434	26	13
15.29	0	430	27	20
15.292	0	432	30	10
15.294	1	473	37	18
15.296	0	460	28	12
15.298	1	434	33	10
15.3	0	453	26	16
15.302	1	417	29	15
15.304	0	431	30	13
15.306	2	440	32	10
15.308	0	436	22	15
15.31	1	457	24	11
15.312	1	430	22	13
15.314	2	452	33	14
15.316	0	480	21	11
15.318	0	423	29	9
15.32	0	420	35	12
15.322	1	429	39	15
15.324	2	455	26	10
15.326	0	407	31	6
15.328	0	439	30	13
15.33	0	451	26	13
15.332	0	421	37	13
15.334	0	409	24	13
15.336	0	443	23	9
15.338	0	435	29	25
15.34	0	456	25	13
15.342	0	434	46	10
15.344	0	441	31	11
15.346	1	450	30	12
15.348	0	477	27	12
15.35	0	417	20	8
15.352	1	457	42	8
15.354	1	429	28	8
15.356	1	436	23	10
15.358	1	462	39	12
15.36	0	429	44	15
15.362	0	415	32	18
15.364	1	428	39	16
15.366	0	447	35	16
15.368	0	409	32	7
15.37	0	430	32	11
15.372	0	390	25	12
15.374	0	430	24	10
15.376	0	448	28	16
15.378	0	402	35	14
15.38	0	390	19	16
15.382	1	426	12	8
15.384	1	434	28	16
15.386	1	439	30	11
15.388	0	400	34	13
15.39	0	412	29	10
15.392	2	437	24	11
15.394	1	461	30	16
15.396	1	441	31	19
15.398	1	417	32	15
15.4	1	402	21	12
15.402	1	414	32	17
15.404	0	453	28	8
15.406	0	411	26	14
15.408	1	397	36	9
15.41	1	416	29	11
15.412	1	418	30	15
15.414	1	396	27	12
15.416	1	423	27	8
15.418	0	407	31	9
15.42	1	425	25	12
15.422	0	427	20	8
15.424	2	437	18	9
15.426	1	418	28	15
15.428	1	411	23	8
15.43	2	438	17	6
15.432	2	414	25	9
15.434	0	429	26	20
15.436	2	388	21	13
15.438	0	423	28	18
15.44	3	404	29	13
15.442	1	410	37	8
15.444	0	387	30	9
15.446	1	387	29	9
15.448	0	365	29	15
15.45	1	396	26	4
15.452	3	389	31	11
15.454	1	420	22	16
15.456	2	370	28	9
15.458	0	428	39	6
15.46	0	409	25	15
15.462	0	414	30	11
15.464	0	396	20	15
15.466	1	445	27	18
15.468	0	392	20	9
15.47	0	390	28	9
15.472	0	393	34	8
15.474	0	406	26	9
15.476	0	377	24	15
15.478	1	362	26	10
15.48	0	402	29	13
15.482	1	363	11	14
15.484	3	403	33	14
15.486	2	402	31	6
15.488	0	407	31	12
15.49	0	394	36	12
15.492	0	388	26	13
15.494	2	385	23	13
15.496	0	367	23	10
15.498	1	385	25	18
15.5	1	369	28	7
15.502	1	343	22	12
15.504	0	404	20	9
