7.112	0	13	12
7.114	0	14	8
7.116	1	21	6
7.118	2	20	7
7.12	1	13	10
7.122	1	15	8
7.124	1	15	7
7.126	0	15	13
7.128	1	15	12
7.13	3	9	8
7.132	3	22	9
7.134	2	7	13
7.136	1	13	11
7.138	2	15	10
7.14	0	13	11
7.142	1	10	4
7.144	2	19	7
7.146	1	13	9
7.148	2	19	6
7.15	0	20	3
7.152	1	16	6
7.154	1	14	4
7.156	1	16	7
7.158	0	11	7
7.16	1	13	5
7.162	2	11	9
7.164	2	8	4
7.166	1	14	7
7.168	2	19	10
7.17	1	16	11
7.172	1	18	6
7.174	1	11	9
7.176	1	16	14
7.178	0	14	7
7.18	0	15	8
7.182	1	13	5
7.184	3	7	10
7.186	0	17	7
7.188	1	18	4
7.19	1	11	8
7.192	1	11	8
7.194	0	9	7
7.196	1	13	4
7.198	0	11	9
7.2	1	12	8
7.202	0	22	10
7.204	0	17	5
7.206	0	18	14
7.208	3	16	9
7.21	1	14	10
7.212	3	13	10
7.214	3	10	7
7.216	0	9	5
7.218	1	15	12
7.22	0	13	11
7.222	0	9	7
7.224	3	9	6
7.226	0	14	7
7.228	1	10	7
7.23	0	13	4
7.232	4	15	1
7.234	3	16	7
7.236	1	20	9
7.238	2	13	6
7.24	0	14	3
7.242	2	13	6
7.244	1	12	10
7.246	1	9	11
7.248	1	3	8
7.25	3	6	8
7.252	1	16	7
7.254	1	11	5
7.256	2	12	10
7.258	1	14	6
7.26	2	14	6
7.262	0	11	8
7.264	3	16	6
7.266	1	12	7
7.268	2	5	7
7.27	0	10	7
7.272	0	12	4
7.274	2	9	8
7.276	0	9	6
7.278	1	11	9
7.28	1	11	10
7.282	0	15	6
7.284	0	9	6
7.286	1	12	11
7.288	1	8	7
7.29	1	10	10
7.292	4	11	9
7.294	1	16	7
7.296	0	13	12
7.298	1	15	7
7.3	1	12	10
7.302	0	11	7
7.304	0	9	7
7.306	1	9	5
7.308	1	13	4
7.31	2	10	7
7.312	0	8	4
7.314	2	14	8
7.316	3	17	7
7.318	2	9	8
7.32	0	14	3
7.322	3	10	9
7.324	2	14	7
7.326	2	18	11
7.328	2	13	5
7.33	2	17	5
7.332	1	13	6
7.334	0	11	9
7.336	3	11	6
7.338	1	12	7
7.34	1	13	9
7.342	0	9	5
7.344	1	16	7
7.346	1	11	6
7.348	1	11	5
7.35	0	6	8
7.352	1	14	4
7.354	0	14	13
7.356	2	13	6
7.358	1	6	8
7.36	4	7	4
7.362	1	19	8
7.364	2	18	8
7.366	0	11	12
7.368	2	13	7
7.37	0	16	10
7.372	1	5	12
7.374	2	14	8
7.376	0	8	3
7.378	0	18	14
7.38	0	12	8
7.382	0	12	3
7.384	0	10	10
7.386	0	13	6
7.388	0	10	16
7.39	0	11	7
7.392	1	12	6
7.394	1	10	9
7.396	0	6	5
7.398	1	17	11
7.4	0	10	6
7.402	1	18	9
7.404	1	8	8
7.406	3	9	6
7.408	1	8	11
7.41	4	13	9
7.412	1	11	6
7.414	0	15	5
7.416	3	4	9
7.418	1	6	11
7.42	1	15	2
7.422	0	9	5
7.424	4	5	5
7.426	1	9	8
7.428	2	9	5
7.43	3	12	6
7.432	1	9	5
7.434	1	10	6
7.436	1	13	4
7.438	1	8	3
7.44	1	10	5
7.442	1	8	5
7.444	0	16	7
7.446	1	15	3
7.448	3	12	5
7.45	0	11	3
7.452	1	6	8
7.454	1	14	5
7.456	2	10	4
7.458	2	11	6
7.46	1	13	7
7.462	0	12	6
7.464	1	5	9
7.466	1	10	5
7.468	2	16	10
7.47	2	12	5
7.472	0	9	6
7.474	1	6	5
7.476	1	10	5
7.478	0	6	7
7.48	1	7	6
7.482	0	8	7
7.484	5	10	7
7.486	0	14	4
7.488	3	9	7
7.49	1	5	7
7.492	0	9	14
7.494	2	15	4
7.496	2	9	5
7.498	1	10	9
7.5	0	5	8
7.502	0	6	2
7.504	0	9	6
7.506	1	11	7
7.508	1	18	5
7.51	0	18	2
7.512	0	15	4
7.514	1	9	3
7.516	1	10	4
7.518	2	9	5
7.52	2	12	10
7.522	2	12	4
7.524	1	15	4
7.526	2	8	5
7.528	0	11	4
7.53	2	6	4
7.532	2	15	3
7.534	0	7	3
7.536	2	9	4
7.538	0	12	12
7.54	3	8	5
7.542	0	6	13
7.544	3	10	6
7.546	1	7	11
7.548	2	7	7
7.55	2	10	8
7.552	0	9	8
7.554	0	7	4
7.556	0	11	5
7.558	0	7	5
7.56	4	7	8
7.562	1	14	8
7.564	1	8	7
7.566	1	12	8
7.568	3	15	8
7.57	2	7	7
7.572	1	14	7
7.574	1	12	3
7.576	1	14	8
7.578	1	10	6
7.58	1	9	5
7.582	1	4	5
7.584	0	8	4
7.586	0	18	5
7.588	2	14	8
7.59	0	10	5
7.592	1	8	13
7.594	2	6	4
7.596	0	10	4
7.598	1	13	5
7.6	1	7	4
7.602	0	9	11
7.604	1	5	6
7.606	2	10	5
7.608	1	7	6
7.61	0	8	7
7.612	1	2	4
7.614	1	12	9
7.616	1	5	3
7.618	0	12	8
7.62	0	7	9
7.622	2	9	8
7.624	3	7	6
7.626	2	14	6
7.628	0	15	6
7.63	2	5	8
7.632	1	12	6
7.634	1	5	4
7.636	2	7	8
7.638	3	5	4
7.64	2	7	1
7.642	1	15	12
7.644	0	9	11
7.646	0	15	5
7.648	1	11	2
7.65	3	5	4
7.652	2	10	6
7.654	0	12	8
7.656	2	10	5
7.658	2	10	7
7.66	1	8	6
7.662	3	10	3
7.664	0	10	2
7.666	1	10	6
7.668	1	6	3
7.67	2	9	5
7.672	3	11	4
7.674	1	10	7
7.676	1	8	5
7.678	3	7	6
7.68	0	10	5
7.682	1	7	6
7.684	2	16	1
7.686	2	10	8
7.688	2	7	7
7.69	2	10	6
7.692	0	11	6
7.694	0	19	5
7.696	2	14	7
7.698	1	5	14
7.7	2	14	5
7.702	2	10	12
7.704	1	10	8
7.706	0	12	4
7.708	0	5	7
7.71	0	12	6
7.712	0	20	8
7.714	0	11	7
7.716	1	7	5
7.718	2	12	9
7.72	0	13	6
7.722	1	10	4
7.724	1	12	6
7.726	1	13	3
7.728	3	9	4
7.73	0	5	4
7.732	0	10	7
7.734	2	6	14
7.736	2	7	4
7.738	0	7	4
7.74	0	8	3
7.742	0	12	4
7.744	3	8	4
7.746	0	9	11
7.748	3	4	6
7.75	0	6	6
7.752	0	11	6
7.754	1	10	4
7.756	2	8	3
7.758	1	13	4
7.76	0	11	3
7.762	2	14	9
7.764	1	9	4
7.766	1	10	6
7.768	2	7	3
7.77	1	6	4
7.772	4	14	9
7.774	2	9	1
7.776	0	4	4
7.778	0	13	5
7.78	1	7	9
7.782	0	13	5
7.784	0	11	3
7.786	1	8	7
7.788	1	9	7
7.79	3	9	4
7.792	0	10	4
7.794	0	8	3
7.796	3	7	5
7.798	0	6	6
7.8	1	8	2
7.802	0	11	6
7.804	1	11	6
7.806	1	8	4
7.808	1	6	8
7.81	0	9	5
7.812	1	10	5
7.814	1	12	9
7.816	0	5	4
7.818	0	11	4
7.82	2	7	5
7.822	0	10	3
7.824	3	15	4
7.826	2	9	4
7.828	0	14	4
7.83	0	16	2
7.832	2	9	6
7.834	1	9	6
7.836	1	9	6
7.838	1	10	6
7.84	0	20	4
7.842	2	13	8
7.844	1	14	4
7.846	0	9	7
7.848	0	8	5
7.85	2	6	5
7.852	2	13	3
7.854	2	7	9
7.856	0	4	4
7.858	2	11	10
7.86	1	8	4
7.862	0	14	10
7.864	1	12	4
7.866	1	11	3
7.868	0	6	12
7.87	0	11	5
7.872	2	8	3
7.874	2	14	6
7.876	0	10	5
7.878	0	6	5
7.88	2	12	8
7.882	3	11	7
7.884	1	9	9
7.886	1	7	6
7.888	0	18	9
7.89	1	6	8
7.892	2	11	7
7.894	2	15	5
7.896	0	10	4
7.898	3	11	6
7.9	4	12	6
7.902	1	6	9
7.904	1	7	6
7.906	3	8	1
7.908	0	12	8
7.91	0	4	1
7.912	2	7	7
7.914	0	13	2
7.916	0	14	2
7.918	0	10	4
7.92	3	6	6
7.922	0	6	3
7.924	0	7	3
7.926	3	6	3
7.928	0	7	7
7.93	0	6	4
7.932	1	13	11
7.934	0	6	4
7.936	2	6	7
7.938	2	7	7
7.94	1	8	6
7.942	1	7	4
7.944	1	6	6
7.946	3	9	9
7.948	0	9	3
7.95	0	5	6
7.952	0	4	3
7.954	0	6	4
7.956	1	8	3
7.958	1	9	6
7.96	1	9	5
7.962	2	10	2
7.964	1	8	3
7.966	0	6	6
7.968	0	11	5
7.97	1	8	3
7.972	0	10	1
7.974	0	7	4
7.976	1	8	7
7.978	3	9	8
7.98	0	6	8
7.982	0	13	6
7.984	2	10	3
7.986	0	8	3
7.988	0	4	2
7.99	6	6	7
7.992	2	9	5
7.994	1	11	4
7.996	3	8	6
7.998	2	6	3
8	2	11	8
8.002	3	7	5
8.004	1	10	5
8.006	0	9	5
8.008	2	12	1
8.01	1	9	5
8.012	1	15	7
8.014	1	12	6
8.016	0	9	7
8.018	0	9	3
8.02	1	8	4
8.022	3	8	3
8.024	1	5	7
8.026	1	10	3
8.028	0	7	5
8.03	0	7	6
8.032	1	12	3
8.034	0	12	4
8.036	2	8	5
8.038	1	7	4
8.04	0	18	5
8.042	2	7	4
8.044	0	6	7
8.046	2	9	4
8.048	1	7	5
8.05	0	10	3
8.052	2	11	3
8.054	3	13	5
8.056	2	10	4
8.058	1	8	6
8.06	2	2	1
8.062	1	12	4
8.064	0	12	4
8.066	1	5	6
8.068	2	9	8
8.07	0	13	3
8.072	0	11	6
8.074	1	5	3
8.076	0	3	5
8.078	1	9	8
8.08	2	9	6
8.082	1	6	6
8.084	1	11	4
8.086	1	9	3
8.088	1	6	7
8.09	2	8	4
8.092	2	10	3
8.094	0	10	2
8.096	5	7	3
8.098	0	8	6
8.1	3	4	6
8.102	1	13	2
8.104	2	6	6
8.106	0	10	6
8.108	1	6	3
8.11	0	7	3
8.112	0	6	8
8.114	0	4	3
8.116	0	6	3
8.118	0	9	4
8.12	1	10	2
8.122	1	8	2
8.124	1	4	5
8.126	1	4	4
8.128	4	7	3
8.13	0	9	7
8.132	0	10	2
8.134	3	9	3
8.136	1	9	6
8.138	1	8	4
8.14	1	9	3
8.142	0	3	6
8.144	1	6	5
8.146	3	5	5
8.148	1	11	3
8.15	1	9	5
8.152	0	8	8
8.154	0	9	4
8.156	1	5	7
8.158	1	10	1
8.16	2	7	5
8.162	3	9	10
8.164	0	10	1
8.166	3	11	4
8.168	1	5	4
8.17	2	9	6
8.172	1	4	2
8.174	2	9	3
8.176	1	6	4
8.178	0	7	2
8.18	0	8	6
8.182	2	8	5
8.184	2	6	5
8.186	2	7	7
8.188	1	5	4
8.19	0	7	6
8.192	1	14	5
8.194	2	8	7
8.196	1	10	6
8.198	1	4	7
8.2	1	14	7
8.202	1	9	1
8.204	2	8	5
8.206	2	1	1
8.208	1	5	1
8.21	1	9	7
8.212	2	11	3
8.214	0	7	3
8.216	1	8	4
8.218	0	12	6
8.22	0	8	6
8.222	1	11	7
8.224	2	5	2
8.226	1	7	7
8.228	1	8	6
8.23	1	13	3
8.232	0	7	4
8.234	1	9	5
8.236	3	6	4
8.238	0	5	5
8.24	3	15	3
8.242	0	10	8
8.244	0	7	4
8.246	1	4	2
8.248	2	7	6
8.25	0	2	5
8.252	3	4	2
8.254	2	4	7
8.256	0	5	9
8.258	2	9	7
8.26	1	1	4
8.262	2	7	6
8.264	1	7	2
8.266	1	6	1
8.268	0	6	1
8.27	1	7	2
8.272	2	7	6
8.274	3	5	3
8.276	3	12	3
8.278	2	7	4
8.28	1	4	9
8.282	2	7	5
8.284	0	5	6
8.286	0	6	4
8.288	1	8	4
8.29	1	7	4
8.292	0	6	4
8.294	0	4	6
8.296	0	8	4
8.298	0	7	7
8.3	1	6	2
8.302	2	7	3
8.304	4	4	4
8.306	1	8	2
8.308	2	9	4
8.31	1	5	3
8.312	0	5	0
8.314	0	9	2
8.316	2	8	5
8.318	1	7	4
8.32	1	11	4
8.322	2	10	4
8.324	0	8	8
8.326	1	8	3
8.328	2	5	6
8.33	0	8	6
8.332	0	7	4
8.334	0	9	3
8.336	1	6	4
8.338	2	8	1
8.34	0	8	7
8.342	1	8	6
8.344	1	8	6
8.346	2	9	2
8.348	0	10	5
8.35	0	6	2
8.352	3	5	6
8.354	0	7	5
8.356	0	7	3
8.358	2	5	3
8.36	0	2	3
8.362	2	9	9
8.364	1	3	1
8.366	0	4	6
8.368	1	7	5
8.37	0	5	3
8.372	2	7	5
8.374	4	7	5
8.376	0	3	2
8.378	2	4	3
8.38	1	10	4
8.382	3	3	3
8.384	0	10	5
8.386	0	8	5
8.388	1	12	4
8.39	4	5	5
8.392	0	13	2
8.394	0	3	2
8.396	2	10	5
8.398	0	10	5
8.4	1	2	1
8.402	1	1	5
8.404	1	10	7
8.406	3	5	2
8.408	1	5	1
8.41	0	7	4
8.412	0	9	5
8.414	1	7	4
8.416	3	9	6
8.418	1	7	3
8.42	1	7	2
8.422	1	5	1
8.424	4	10	2
8.426	1	5	5
8.428	0	11	3
8.43	1	6	6
8.432	0	2	4
8.434	0	4	6
8.436	1	6	3
8.438	0	5	4
8.44	2	3	5
8.442	1	4	3
8.444	3	8	2
8.446	1	5	5
8.448	1	5	5
8.45	0	10	5
8.452	2	5	3
8.454	0	7	9
8.456	2	4	7
8.458	3	12	2
8.46	1	9	4
8.462	2	3	3
8.464	2	8	5
8.466	2	8	6
8.468	2	8	7
8.47	0	8	5
8.472	2	7	3
8.474	3	6	4
8.476	0	5	2
8.478	1	3	6
8.48	1	5	6
8.482	2	8	6
8.484	1	10	4
8.486	1	9	5
8.488	3	8	0
8.49	0	7	2
8.492	0	8	0
8.494	0	6	6
8.496	2	4	4
8.498	1	7	6
8.5	2	8	4
8.502	1	4	4
8.504	2	9	4
8.506	1	11	2
8.508	1	7	4
8.51	0	7	4
8.512	3	11	3
8.514	1	3	7
8.516	1	10	9
8.518	4	10	7
8.52	0	9	8
8.522	3	9	4
8.524	0	5	4
8.526	1	11	3
8.528	0	5	5
8.53	1	3	1
8.532	1	5	5
8.534	3	7	4
8.536	1	10	4
8.538	3	8	1
8.54	1	5	5
8.542	2	4	5
8.544	0	3	5
8.546	1	8	3
8.548	0	4	3
8.55	2	8	2
8.552	1	4	4
8.554	1	6	6
8.556	3	7	5
8.558	0	4	1
8.56	0	7	2
8.562	0	11	7
8.564	1	4	5
8.566	1	5	3
8.568	1	4	4
8.57	1	4	5
8.572	1	6	4
8.574	2	8	4
8.576	1	6	2
8.578	3	8	4
8.58	1	9	3
8.582	0	3	5
8.584	2	8	3
8.586	1	8	5
8.588	0	8	3
8.59	1	4	8
8.592	0	5	7
8.594	0	5	4
8.596	1	7	2
8.598	1	6	1
8.6	0	8	5
8.602	1	8	5
8.604	0	9	6
8.606	0	9	4
8.608	1	9	3
8.61	2	9	3
8.612	0	7	2
8.614	0	5	6
8.616	0	6	7
8.618	2	5	2
8.62	1	10	4
8.622	3	7	2
8.624	2	9	7
8.626	3	5	5
8.628	5	13	4
8.63	1	12	2
8.632	2	6	5
8.634	2	4	6
8.636	0	4	0
8.638	0	5	7
8.64	0	5	5
8.642	1	11	6
8.644	1	7	3
8.646	1	8	3
8.648	0	10	4
8.65	0	4	5
8.652	0	7	2
8.654	3	6	1
8.656	0	6	3
8.658	2	7	5
8.66	2	9	5
8.662	1	3	3
8.664	0	1	5
8.666	2	10	3
8.668	0	5	2
8.67	1	7	3
8.672	1	4	2
8.674	0	2	6
8.676	1	7	3
8.678	1	6	1
8.68	3	3	4
8.682	0	2	3
8.684	0	7	4
8.686	0	8	6
8.688	0	6	2
8.69	0	4	2
8.692	1	10	6
8.694	0	5	8
8.696	0	10	4
8.698	1	3	3
8.7	1	7	5
8.702	2	4	2
8.704	0	5	3
8.706	2	8	3
8.708	0	4	3
8.71	1	5	4
8.712	2	9	3
8.714	0	7	1
8.716	1	4	4
8.718	1	4	1
8.72	1	7	2
8.722	2	8	8
8.724	1	5	3
8.726	2	3	3
8.728	1	4	3
8.73	2	9	5
8.732	1	5	6
8.734	1	9	6
8.736	1	6	6
8.738	2	9	3
8.74	1	4	3
8.742	0	4	4
8.744	0	2	2
8.746	1	6	3
8.748	1	5	0
8.75	2	2	6
8.752	0	6	4
8.754	0	4	4
8.756	0	5	1
8.758	2	1	2
8.76	1	9	4
8.762	2	3	3
8.764	0	9	4
8.766	2	6	6
8.768	2	5	3
8.77	2	5	2
8.772	3	8	1
8.774	2	5	5
8.776	5	2	5
8.778	0	7	2
8.78	0	7	3
8.782	0	9	1
8.784	1	2	1
8.786	0	6	3
8.788	1	5	2
8.79	0	4	3
8.792	1	6	3
8.794	0	4	4
8.796	1	7	3
8.798	2	13	4
8.8	0	7	2
8.802	0	6	4
8.804	0	4	8
8.806	0	7	6
8.808	0	4	1
8.81	0	4	2
8.812	1	7	0
8.814	1	3	2
8.816	2	5	4
8.818	1	6	7
8.82	1	13	4
8.822	1	8	2
8.824	3	5	5
8.826	0	4	5
8.828	1	8	2
8.83	0	6	1
8.832	0	3	1
8.834	1	0	1
8.836	2	5	3
8.838	3	2	5
8.84	3	3	3
8.842	2	4	8
8.844	3	8	8
8.846	0	3	4
8.848	1	4	4
8.85	0	6	3
8.852	1	4	3
8.854	0	3	2
8.856	1	7	6
8.858	1	5	3
8.86	2	2	5
8.862	2	8	0
8.864	0	4	1
8.866	0	5	4
8.868	0	7	1
8.87	0	5	2
8.872	1	6	0
8.874	2	7	2
8.876	0	3	3
8.878	4	9	3
8.88	0	2	2
8.882	1	3	6
8.884	1	6	3
8.886	1	7	3
8.888	0	1	2
8.89	0	4	2
8.892	0	5	4
8.894	0	5	3
8.896	1	6	4
8.898	1	4	2
8.9	0	5	2
8.902	2	10	1
8.904	3	11	4
8.906	3	11	2
8.908	3	6	4
8.91	2	7	3
8.912	1	4	3
8.914	1	9	2
8.916	0	2	1
8.918	0	6	8
8.92	1	4	4
8.922	0	7	1
8.924	2	2	7
8.926	2	8	2
8.928	2	7	3
8.93	1	6	3
8.932	0	4	1
8.934	0	10	5
8.936	3	5	1
8.938	1	6	5
8.94	1	5	3
8.942	0	10	1
8.944	2	6	2
8.946	2	6	3
8.948	0	5	1
8.95	0	2	4
8.952	0	4	4
8.954	0	8	2
8.956	1	7	2
8.958	1	7	2
8.96	1	3	3
8.962	0	6	3
8.964	1	4	3
8.966	1	10	3
8.968	1	6	3
8.97	0	8	3
8.972	1	3	2
8.974	2	3	2
8.976	1	5	2
8.978	2	1	4
8.98	2	6	1
8.982	0	1	4
8.984	0	2	3
8.986	0	1	6
8.988	0	4	2
8.99	1	7	2
8.992	1	6	1
8.994	3	5	4
8.996	0	5	2
8.998	2	6	1
9	1	6	7
9.002	1	6	3
9.004	1	3	3
9.006	1	9	3
9.008	2	6	3
9.01	0	4	2
9.012	0	2	5
9.014	1	4	4
9.016	1	4	2
9.018	2	7	3
9.02	3	2	1
9.022	1	5	5
9.024	2	10	1
9.026	2	5	2
9.028	1	3	1
9.03	1	4	4
9.032	1	4	2
9.034	2	3	3
9.036	2	2	5
9.038	0	6	4
9.04	3	7	2
9.042	2	7	2
9.044	0	4	1
9.046	1	2	3
9.048	3	5	1
9.05	5	7	3
9.052	0	4	3
9.054	3	4	1
9.056	2	3	6
9.058	2	8	2
9.06	1	7	4
9.062	2	0	5
9.064	3	3	3
9.066	1	8	2
9.068	1	2	2
9.07	0	6	1
9.072	1	4	2
9.074	0	6	1
9.076	0	3	5
9.078	1	7	5
9.08	2	5	3
9.082	0	7	1
9.084	1	4	2
9.086	0	5	2
9.088	1	8	6
9.09	0	3	6
9.092	0	7	3
9.094	0	6	2
9.096	1	4	3
9.098	1	8	6
9.1	1	5	5
9.102	0	8	3
9.104	2	5	6
9.106	3	3	4
9.108	1	4	4
9.11	2	3	7
9.112	2	4	3
9.114	2	7	3
9.116	1	2	3
9.118	0	3	4
9.12	1	4	3
9.122	0	4	2
9.124	0	4	1
9.126	0	5	0
9.128	2	4	4
9.13	3	4	5
9.132	1	2	2
9.134	1	5	1
9.136	0	2	4
9.138	1	5	0
9.14	0	10	3
9.142	3	4	3
9.144	0	3	3
9.146	1	3	3
9.148	1	5	3
9.15	0	4	2
9.152	2	5	3
9.154	0	2	1
9.156	1	6	3
9.158	0	3	4
9.16	0	2	4
9.162	0	3	2
9.164	0	5	4
9.166	1	6	4
9.168	0	3	4
9.17	2	4	6
9.172	0	7	4
9.174	2	4	3
9.176	2	5	4
9.178	1	3	1
9.18	0	1	5
9.182	3	3	1
9.184	3	5	3
9.186	1	5	1
9.188	0	6	1
9.19	1	6	3
9.192	1	6	4
9.194	2	5	4
9.196	1	6	6
9.198	2	7	3
9.2	1	4	5
9.202	0	1	5
9.204	0	4	2
9.206	2	2	5
9.208	1	7	6
9.21	1	4	5
9.212	0	7	4
9.214	3	8	4
9.216	0	1	2
9.218	0	7	4
9.22	0	3	2
9.222	0	3	2
9.224	1	6	3
9.226	0	4	2
9.228	1	4	2
9.23	4	3	4
9.232	1	4	4
9.234	3	6	5
9.236	3	6	2
9.238	2	4	4
9.24	0	6	5
9.242	0	4	2
9.244	0	7	4
9.246	0	5	6
9.248	0	2	1
9.25	4	3	1
9.252	5	3	3
9.254	3	9	3
9.256	0	8	4
9.258	0	6	3
9.26	1	1	5
9.262	0	3	3
9.264	0	5	2
9.266	0	3	4
9.268	3	4	2
9.27	0	2	3
9.272	0	4	3
9.274	5	5	1
9.276	0	5	4
9.278	1	5	5
9.28	1	3	5
9.282	2	7	3
9.284	0	5	2
9.286	1	5	2
9.288	0	5	5
9.29	2	7	2
9.292	2	8	2
9.294	0	6	4
9.296	5	3	4
9.298	0	3	3
9.3	0	7	3
9.302	0	3	0
9.304	3	4	12
9.306	0	5	3
9.308	1	5	1
9.31	0	8	1
9.312	2	5	1
9.314	2	5	4
9.316	1	7	2
9.318	0	4	2
9.32	0	4	1
9.322	0	4	1
9.324	3	2	2
9.326	1	6	5
9.328	2	0	1
9.33	1	3	5
9.332	1	8	6
9.334	0	3	5
9.336	0	6	2
9.338	1	7	0
9.34	1	1	1
9.342	1	1	4
9.344	1	9	8
9.346	1	2	5
9.348	0	2	0
9.35	2	9	3
9.352	0	8	4
9.354	0	5	1
9.356	1	2	2
9.358	0	4	1
9.36	2	8	3
9.362	0	4	1
9.364	0	3	5
9.366	2	4	3
9.368	0	8	1
9.37	0	3	4
9.372	0	6	0
9.374	1	7	2
9.376	1	3	4
9.378	1	5	2
9.38	0	5	2
9.382	1	8	6
9.384	1	2	1
9.386	0	6	2
9.388	1	9	6
9.39	1	3	4
9.392	2	7	0
9.394	1	2	3
9.396	0	8	3
9.398	1	5	2
9.4	2	2	2
9.402	1	4	2
9.404	2	5	4
9.406	0	8	4
9.408	0	2	1
9.41	0	4	4
9.412	0	2	3
9.414	3	7	2
9.416	1	4	6
9.418	1	7	2
9.42	1	3	1
9.422	1	7	2
9.424	1	5	2
9.426	1	5	2
9.428	2	3	1
9.43	0	1	5
9.432	0	2	1
9.434	2	3	6
9.436	1	2	1
9.438	2	1	5
9.44	1	6	4
9.442	2	5	0
9.444	4	7	0
9.446	0	13	1
9.448	1	3	3
9.45	0	4	2
9.452	1	4	4
9.454	0	2	3
9.456	0	2	3
9.458	1	4	0
9.46	0	4	2
9.462	3	6	0
9.464	2	8	2
9.466	2	5	6
9.468	0	2	4
9.47	2	5	3
9.472	1	5	1
9.474	1	3	4
9.476	0	5	2
9.478	1	3	4
9.48	0	1	3
9.482	0	4	4
9.484	2	6	6
9.486	0	6	2
9.488	0	5	4
9.49	0	5	5
9.492	3	5	2
9.494	2	5	7
9.496	3	10	3
9.498	0	2	3
9.5	3	8	0
9.502	0	4	2
9.504	2	4	4
9.506	0	1	7
9.508	0	4	1
9.51	1	3	2
9.512	0	5	3
9.514	2	7	3
9.516	2	2	0
9.518	1	5	2
9.52	1	3	3
9.522	2	2	5
9.524	0	7	1
9.526	0	6	5
9.528	2	4	3
9.53	0	7	1
9.532	0	5	3
9.534	1	4	2
9.536	1	2	4
9.538	0	5	2
9.54	2	8	2
9.542	1	2	3
9.544	0	5	6
9.546	0	5	3
9.548	0	2	0
9.55	1	9	2
9.552	1	4	2
9.554	1	3	2
9.556	0	7	2
9.558	0	2	5
9.56	0	7	2
9.562	1	3	3
9.564	1	4	3
9.566	0	1	1
9.568	1	7	5
9.57	1	8	4
9.572	1	4	0
9.574	0	5	1
9.576	1	2	7
9.578	2	6	1
9.58	0	5	0
9.582	0	5	2
9.584	0	5	4
9.586	0	3	5
9.588	0	3	1
9.59	3	4	5
9.592	3	6	7
9.594	1	4	5
9.596	3	5	1
9.598	0	2	3
9.6	1	6	0
9.602	0	1	1
9.604	2	3	5
9.606	1	6	2
9.608	1	4	2
9.61	0	7	4
9.612	0	8	2
9.614	2	4	4
9.616	1	6	3
9.618	1	6	4
9.62	2	6	1
9.622	0	5	2
9.624	1	4	2
9.626	3	3	1
9.628	1	4	3
9.63	3	3	0
9.632	2	6	3
9.634	1	3	0
9.636	2	3	2
9.638	1	1	3
9.64	1	3	1
9.642	1	5	5
9.644	0	6	1
9.646	2	1	1
9.648	3	3	2
9.65	2	5	5
9.652	1	2	3
9.654	2	3	3
9.656	1	0	3
9.658	2	5	1
9.66	4	5	2
9.662	1	5	4
9.664	1	3	2
9.666	1	4	2
9.668	2	6	2
9.67	1	5	1
9.672	2	4	4
9.674	0	4	2
9.676	1	4	3
9.678	0	4	3
9.68	1	1	3
9.682	2	6	5
9.684	2	5	2
9.686	3	9	4
9.688	2	5	1
9.69	0	1	3
9.692	1	3	0
9.694	1	6	2
9.696	1	5	2
9.698	0	5	4
9.7	4	4	3
9.702	0	3	1
9.704	0	2	1
9.706	2	2	2
9.708	0	3	0
9.71	0	5	1
9.712	0	4	2
9.714	2	5	3
9.716	1	2	1
9.718	0	4	3
9.72	0	10	6
9.722	0	3	2
9.724	0	4	4
9.726	1	3	3
9.728	1	6	4
9.73	0	5	2
9.732	0	5	4
9.734	1	4	1
9.736	0	5	0
9.738	0	2	2
9.74	2	8	4
9.742	1	4	5
9.744	0	3	5
9.746	1	4	0
9.748	0	3	3
9.75	2	8	1
9.752	0	1	5
9.754	1	8	2
9.756	4	3	7
9.758	1	5	1
9.76	0	7	4
9.762	3	4	8
9.764	1	6	2
9.766	1	5	3
9.768	0	2	1
9.77	0	2	1
9.772	2	4	4
9.774	0	6	5
9.776	0	3	2
9.778	1	3	3
9.78	0	4	2
9.782	1	7	3
9.784	1	5	3
9.786	0	4	3
9.788	1	8	3
9.79	2	4	3
9.792	1	4	1
9.794	2	7	2
9.796	2	1	2
9.798	3	4	3
9.8	2	7	0
9.802	3	6	2
9.804	1	3	2
9.806	0	5	3
9.808	0	5	6
9.81	3	3	1
9.812	1	5	2
9.814	0	3	4
9.816	3	2	1
9.818	1	0	0
9.82	1	4	1
9.822	0	5	4
9.824	0	3	3
9.826	1	2	3
9.828	0	8	3
9.83	2	3	0
9.832	3	3	3
9.834	1	4	5
9.836	2	3	1
9.838	1	5	1
9.84	2	2	3
9.842	0	5	2
9.844	2	0	2
9.846	1	6	2
9.848	1	2	1
9.85	1	8	0
9.852	1	3	3
9.854	1	2	2
9.856	2	2	3
9.858	2	3	1
9.86	2	5	1
9.862	0	7	1
9.864	1	4	0
9.866	2	5	0
9.868	1	1	3
9.87	0	5	0
9.872	3	6	3
9.874	1	5	5
9.876	2	9	2
9.878	1	5	3
9.88	1	4	4
9.882	0	8	3
9.884	1	7	3
9.886	1	5	1
9.888	0	2	1
9.89	0	3	3
9.892	0	3	1
9.894	2	4	5
9.896	1	0	2
9.898	0	1	4
9.9	1	5	2
9.902	0	5	3
9.904	3	3	3
9.906	1	2	2
9.908	1	11	6
9.91	0	4	2
