#PicoHarp 300  Histogram Data			02/09/2013 15:34										
#channels per curve													
11000													
#display curve no.													
0	1	2	3	4	5								
memory block no.													
P-grnf1	P-grnf2	IRF1	IRF2	4	P_redfilter								
#ns/channel													
"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"	"0,0040"								
Counts	Counts	Counts	Counts	Counts	Counts	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.	t[ns]	Intens.
25	8	2	6	0	6								
14	14	0	6	0	5								
21	6	3	5	0	1								
23	7	1	4	0	2								
14	5	3	2	0	4								
24	10	1	4	0	5								
26	5	1	9	0	0								
22	8	0	4	0	4								
17	8	1	4	0	5								
26	11	4	4	0	5								
15	9	0	5	0	4								
20	6	1	11	0	3								
23	7	3	4	0	3								
18	7	2	8	0	5								
16	6	6	8	0	1								
16	15	4	4	0	4								
17	9	3	6	0	5								
14	8	0	5	0	3								
10	7	3	6	0	1								
14	5	0	8	0	4								
21	9	0	5	0	5								
24	7	0	6	0	2								
14	4	3	6	0	6								
20	7	0	7	0	3								
15	4	2	7	0	3								
25	4	3	2	0	2								
17	9	4	6	0	3								
14	4	4	5	0	5								
15	5	1	9	0	4								
19	7	3	3	0	3								
22	14	0	7	0	6								
16	15	1	6	0	4								
24	9	0	8	0	1								
14	7	1	9	0	4								
17	7	4	9	0	0								
17	9	4	6	0	1								
5	4	3	2	0	1								
15	6	5	7	0	6								
19	5	2	6	0	3								
20	6	0	8	0	4								
16	13	7	3	0	4								
20	12	0	3	0	2								
21	7	1	7	0	3								
7	9	1	7	0	7								
17	10	1	4	0	3								
23	6	4	3	0	3								
23	8	3	2	0	5								
23	7	2	6	0	1								
18	7	3	11	0	3								
12	5	1	2	0	4								
17	8	2	3	0	4								
24	9	1	3	0	4								
14	5	2	3	0	4								
28	6	3	6	0	5								
21	3	5	4	0	3								
21	6	1	6	0	3								
15	11	0	6	0	3								
24	5	2	5	0	1								
17	8	5	4	0	5								
20	6	1	2	0	2								
26	11	5	8	1	4								
23	9	3	7	0	2								
30	8	2	3	0	5								
15	9	5	4	0	3								
18	5	2	6	1	7								
26	7	0	8	0	2								
18	7	6	4	0	4								
20	9	2	7	0	7								
21	9	3	6	0	4								
17	13	3	7	0	6								
21	12	1	8	0	7								
16	7	3	6	0	4								
15	9	0	3	0	5								
23	6	2	3	0	2								
22	10	1	9	0	3								
27	4	1	6	0	2								
12	4	7	1	0	3								
20	12	2	10	0	1								
15	5	2	3	0	6								
19	12	0	4	0	0								
22	9	4	5	0	3								
22	8	4	5	0	7								
23	11	1	8	0	4								
16	11	2	7	0	8								
15	5	3	9	0	2								
24	8	3	3	0	7								
14	10	1	3	0	2								
25	8	5	5	0	5								
18	6	3	6	0	4								
18	12	2	5	0	5								
14	13	1	2	0	2								
11	10	0	5	0	2								
12	10	4	8	0	7								
16	10	1	5	0	3								
15	12	0	5	0	7								
18	3	1	3	0	3								
18	9	1	4	0	3								
20	5	2	2	0	4								
19	9	5	4	0	4								
13	12	4	3	0	6								
15	5	2	5	0	2								
14	8	5	3	0	2								
20	15	3	4	0	2								
23	13	1	5	0	4								
16	6	2	1	0	5								
21	8	2	5	0	4								
20	8	3	8	0	1								
17	7	0	3	0	1								
26	6	0	6	0	4								
14	6	3	11	1	2								
15	9	4	4	0	4								
23	6	5	5	0	2								
25	10	2	4	0	6								
15	5	1	4	0	4								
22	6	1	5	0	7								
23	7	0	9	0	4								
23	11	1	5	0	2								
20	5	2	5	0	2								
15	8	2	5	0	5								
20	9	1	4	0	5								
20	9	0	8	0	3								
20	11	4	5	0	3								
12	11	3	5	0	4								
14	11	1	3	0	4								
19	8	1	11	0	5								
27	5	3	4	0	3								
22	12	1	5	0	5								
22	7	4	8	0	5								
22	10	3	3	0	3								
17	7	0	8	0	6								
13	7	2	5	0	5								
20	11	1	7	0	4								
14	10	2	4	0	2								
21	3	3	9	0	6								
19	9	2	9	0	3								
10	5	1	5	0	4								
28	10	4	6	0	4								
22	8	4	8	0	5								
16	3	3	5	0	4								
22	9	2	8	0	5								
17	8	0	5	0	5								
21	13	3	6	0	0								
19	8	5	9	0	7								
18	11	4	3	0	1								
22	2	5	5	1	5								
10	9	2	3	0	4								
19	14	0	4	0	7								
9	5	3	2	0	3								
15	14	2	8	0	3								
32	8	3	9	0	5								
28	6	1	2	0	4								
22	10	2	3	0	4								
26	9	4	5	0	6								
20	7	4	5	0	2								
15	7	4	11	0	5								
19	9	1	1	0	4								
19	10	0	8	0	3								
25	7	3	3	0	4								
18	7	5	4	0	3								
19	9	3	3	0	5								
25	11	4	3	0	5								
20	9	3	4	0	4								
25	9	3	9	0	3								
23	13	1	9	0	4								
17	8	5	7	0	1								
19	5	2	8	0	1								
20	10	2	4	0	2								
21	6	2	4	0	2								
20	12	2	3	0	6								
13	10	1	12	0	7								
15	6	3	9	0	4								
17	8	0	6	0	4								
12	6	2	9	0	2								
23	6	4	9	0	3								
16	5	3	4	0	1								
17	8	1	7	0	5								
25	6	4	7	0	3								
29	16	1	9	0	5								
16	8	1	3	0	7								
26	6	3	4	0	3								
15	16	1	6	0	3								
17	6	1	8	0	2								
20	4	1	6	0	8								
19	7	3	5	0	6								
18	10	1	6	0	2								
16	4	2	4	0	3								
26	11	2	12	0	5								
12	10	0	7	0	3								
24	8	5	3	0	2								
19	10	0	9	0	4								
16	6	4	8	0	2								
11	10	3	3	0	1								
18	11	4	1	0	2								
18	12	5	10	0	4								
16	12	2	9	0	0								
21	4	3	7	0	3								
23	4	3	6	0	6								
20	6	0	7	0	4								
10	8	2	1	0	4								
11	9	1	8	0	4								
24	5	1	7	0	4								
18	8	3	3	0	2								
19	6	7	7	0	6								
29	7	2	5	0	4								
15	6	2	4	0	3								
16	8	3	5	0	3								
18	7	3	7	0	1								
16	9	4	3	0	8								
20	7	3	6	0	2								
10	5	2	6	0	6								
15	8	2	2	0	1								
21	13	2	8	0	1								
18	12	2	3	0	0								
25	8	2	3	0	3								
26	8	0	5	0	7								
18	3	3	6	0	4								
22	4	2	4	0	2								
25	11	2	11	0	2								
18	8	1	5	0	5								
19	8	3	5	0	6								
9	9	2	4	0	3								
24	11	3	9	0	4								
17	9	5	5	0	3								
18	10	7	6	0	3								
15	10	4	2	0	2								
25	6	0	6	0	4								
13	9	5	5	0	0								
19	5	2	12	0	1								
16	9	2	5	0	4								
14	7	3	3	0	8								
21	5	2	1	0	5								
21	9	2	4	0	7								
18	6	3	5	0	5								
20	9	2	4	0	1								
24	10	1	6	0	5								
26	4	3	5	1	4								
11	12	4	4	0	8								
13	9	2	2	0	3								
28	11	1	3	0	4								
26	8	1	2	0	5								
18	10	1	8	0	4								
24	7	1	6	0	3								
19	3	1	9	0	6								
15	4	2	7	0	3								
15	3	3	6	0	6								
31	4	4	3	0	0								
20	7	4	6	0	2								
17	6	5	6	1	6								
20	5	1	6	0	5								
15	12	0	9	0	1								
21	6	0	12	0	3								
12	8	3	2	0	3								
12	8	1	6	0	1								
12	10	1	3	0	3								
18	8	1	7	0	2								
21	6	3	9	0	2								
15	9	1	6	0	2								
23	9	1	9	0	3								
19	6	2	7	1	4								
23	7	1	3	0	3								
20	6	1	4	0	4								
18	11	0	3	0	6								
17	11	1	7	0	2								
14	5	1	9	0	4								
21	7	3	4	0	3								
18	4	3	5	0	4								
14	9	2	7	0	0								
25	8	2	6	0	3								
25	6	2	4	0	8								
14	11	4	3	0	3								
20	7	0	9	0	3								
17	11	4	8	0	5								
24	13	3	3	0	7								
18	8	6	0	0	5								
20	12	2	4	0	4								
24	5	0	10	0	4								
20	7	4	6	1	5								
25	10	5	1	0	3								
14	10	1	9	0	1								
17	11	0	8	1	2								
18	6	0	4	0	4								
21	6	3	7	0	4								
21	4	2	2	0	2								
19	4	1	4	0	6								
19	7	0	10	0	4								
20	5	2	5	0	3								
19	7	1	6	0	5								
22	11	2	5	0	3								
23	4	3	7	0	5								
25	12	5	6	0	2								
22	13	3	4	0	1								
19	8	5	5	0	3								
17	5	2	4	0	3								
25	8	0	8	0	4								
22	8	1	3	0	3								
21	8	2	10	1	5								
20	4	5	8	0	6								
18	13	5	4	0	5								
23	5	1	4	0	2								
14	5	1	9	0	2								
9	7	4	6	0	4								
20	9	3	8	0	1								
20	14	1	8	0	4								
19	6	1	4	0	2								
16	3	3	6	0	3								
22	11	5	4	1	2								
11	9	0	6	0	3								
22	10	4	6	0	2								
21	7	1	4	0	3								
19	13	1	4	0	5								
21	8	1	9	0	5								
26	14	2	5	0	2								
26	10	3	5	0	8								
27	7	0	4	0	2								
27	8	2	2	0	4								
20	6	3	3	0	4								
17	8	3	4	0	6								
15	10	1	2	0	0								
18	9	1	4	0	4								
18	7	2	2	0	3								
17	10	0	4	0	2								
10	6	3	6	0	5								
18	10	1	5	0	5								
19	10	4	2	0	0								
15	13	2	5	0	4								
22	9	5	6	0	2								
13	4	4	8	0	1								
18	11	1	4	0	5								
21	6	0	3	0	4								
18	14	3	5	0	3								
16	8	1	3	0	4								
19	6	2	3	0	4								
8	10	3	3	0	5								
16	11	3	8	0	6								
17	7	4	3	0	4								
23	6	1	7	0	1								
13	9	5	2	0	3								
15	12	0	10	0	6								
24	5	5	5	0	5								
20	5	2	2	0	1								
17	8	5	5	0	3								
26	10	0	2	0	2								
25	7	2	6	1	5								
16	12	3	7	0	3								
26	13	1	8	0	7								
23	7	5	6	0	0								
21	8	2	11	0	7								
16	1	1	5	0	3								
12	8	3	4	0	3								
18	9	2	8	0	1								
18	9	4	6	1	6								
20	7	3	5	0	5								
17	9	2	2	0	4								
22	10	3	7	0	1								
18	10	5	8	0	6								
18	11	1	7	0	2								
17	4	7	6	0	3								
30	11	0	6	0	2								
18	8	1	4	0	5								
17	8	3	3	0	2								
20	9	1	6	0	4								
22	13	4	8	0	6								
17	12	2	9	0	4								
18	10	2	8	0	5								
12	8	2	7	0	7								
11	6	3	7	0	6								
17	11	1	8	0	4								
18	6	1	4	0	3								
27	9	3	5	0	4								
23	6	2	5	0	4								
16	7	1	4	0	3								
15	10	2	4	0	1								
11	6	2	5	0	6								
17	10	3	5	0	0								
15	6	2	8	0	5								
18	10	7	4	0	4								
16	5	3	5	0	4								
21	18	3	6	0	9								
16	7	3	7	0	4								
16	8	2	4	0	4								
13	9	3	9	0	3								
22	5	4	2	0	4								
20	12	1	2	0	3								
16	12	5	8	0	2								
11	7	2	7	0	8								
23	8	0	5	0	3								
20	8	3	11	0	2								
12	9	1	6	0	4								
15	7	2	4	0	4								
24	11	6	8	0	4								
22	10	2	6	0	5								
12	8	1	7	0	8								
22	10	1	3	0	5								
14	11	2	6	0	5								
18	6	1	2	0	5								
16	10	1	6	0	2								
16	5	3	2	0	2								
23	14	1	3	0	2								
22	6	1	3	0	4								
18	8	1	3	0	6								
14	10	2	8	0	3								
17	4	3	5	0	3								
19	9	1	3	0	4								
19	14	1	5	0	1								
18	13	2	9	0	0								
14	8	4	5	0	5								
22	7	3	7	0	1								
19	9	1	8	0	2								
27	6	1	5	0	4								
17	9	1	11	0	8								
21	15	1	10	0	4								
15	7	2	5	0	3								
15	7	0	8	0	2								
19	7	2	12	0	3								
11	7	1	9	0	5								
19	7	3	3	0	1								
20	13	2	7	0	3								
24	8	0	9	0	2								
14	11	4	6	0	5								
19	8	5	3	0	5								
27	17	2	5	0	1								
22	9	0	6	0	6								
30	7	2	6	0	4								
19	9	0	6	0	5								
33	2	2	2	0	3								
18	7	3	4	0	2								
13	5	3	10	0	3								
19	7	2	10	0	4								
17	9	0	5	0	7								
15	7	6	6	0	5								
23	8	1	4	0	2								
16	11	1	4	0	3								
22	9	4	9	0	2								
23	8	6	3	0	5								
22	4	0	3	0	1								
26	8	2	1	0	2								
17	4	4	8	0	2								
22	13	5	5	0	3								
16	3	4	4	0	7								
12	7	1	7	0	2								
19	7	3	4	0	6								
16	11	0	2	0	2								
15	3	6	9	0	1								
22	11	1	2	0	7								
15	4	0	6	0	6								
16	8	2	7	0	5								
22	8	6	1	0	2								
22	7	2	7	0	2								
13	7	2	7	0	3								
14	18	1	6	0	5								
16	10	1	5	0	6								
21	9	2	10	0	5								
21	4	0	4	0	9								
22	2	1	5	0	4								
19	10	1	7	0	3								
19	10	2	3	1	6								
31	8	4	6	0	8								
13	11	0	6	0	3								
22	8	2	9	1	5								
17	5	4	6	0	7								
14	10	1	4	0	2								
23	7	1	4	0	6								
18	4	2	6	0	4								
22	8	3	5	0	3								
23	12	5	4	0	5								
19	11	1	9	0	4								
7	7	2	5	0	3								
24	7	1	6	0	1								
26	8	2	2	0	2								
18	6	3	2	0	7								
16	7	4	2	0	7								
20	8	1	5	0	6								
23	8	3	3	0	5								
26	7	4	8	0	2								
17	6	4	7	0	5								
16	9	1	5	0	3								
17	5	3	5	0	1								
17	8	1	7	0	8								
20	5	3	6	0	9								
9	6	3	4	0	6								
13	9	3	3	0	3								
20	9	2	2	0	5								
25	14	0	7	0	7								
15	10	1	9	0	2								
14	7	3	2	0	3								
21	9	3	5	0	2								
19	8	2	5	0	4								
12	5	2	5	0	4								
22	8	1	4	0	5								
20	13	2	5	0	4								
18	8	2	5	0	5								
24	9	1	4	1	3								
24	5	1	9	0	2								
16	9	1	6	0	3								
29	8	3	4	0	2								
21	5	0	3	0	5								
19	10	3	5	0	5								
23	3	4	5	0	5								
18	5	2	10	0	6								
15	9	2	7	0	4								
22	12	5	4	0	4								
20	9	3	4	0	4								
18	8	1	8	0	3								
22	5	2	9	0	4								
12	9	5	5	0	4								
20	11	4	8	0	2								
18	8	2	13	0	3								
26	5	2	5	0	2								
23	7	2	7	0	1								
22	6	2	5	0	4								
25	5	4	4	0	2								
13	7	1	10	0	5								
18	3	1	6	0	5								
15	8	1	4	0	7								
10	10	1	4	0	4								
25	13	2	4	0	4								
23	11	0	5	0	4								
20	7	1	6	0	7								
24	6	2	8	0	1								
20	10	1	6	0	4								
27	9	2	6	0	5								
21	4	4	9	0	8								
18	8	1	9	0	2								
13	6	3	7	0	5								
29	5	1	4	0	1								
26	7	2	5	0	4								
20	9	3	10	0	2								
26	8	0	5	0	4								
14	7	1	6	1	11								
22	13	1	6	0	1								
19	8	3	5	0	3								
29	7	0	3	0	3								
17	6	1	6	0	2								
11	9	2	6	0	1								
27	9	3	7	0	1								
23	9	3	3	0	3								
22	5	1	8	0	3								
14	12	2	5	0	4								
19	8	4	4	0	6								
15	6	4	9	0	6								
22	11	2	8	0	3								
26	13	3	5	0	5								
28	6	3	6	0	1								
20	6	3	8	0	3								
21	9	1	6	0	4								
27	8	3	5	0	1								
20	8	2	5	0	4								
23	7	2	8	0	3								
14	11	0	3	0	3								
19	14	4	6	0	4								
24	5	2	7	0	4								
21	12	0	5	0	4								
17	7	1	4	0	3								
22	7	2	8	0	2								
20	8	4	7	0	1								
19	6	5	7	0	6								
19	6	2	4	0	0								
18	9	3	4	0	4								
24	8	3	5	0	2								
20	9	1	8	0	2								
19	16	3	6	0	4								
24	8	1	7	0	4								
15	3	3	5	0	3								
19	13	1	9	0	7								
22	7	3	8	0	3								
27	8	2	4	0	1								
23	11	2	8	0	2								
16	7	2	5	0	4								
17	14	1	6	0	2								
16	8	5	3	0	10								
18	1	3	1	0	4								
18	5	1	5	0	5								
13	13	2	5	0	0								
14	10	3	8	0	1								
23	5	6	6	0	5								
10	6	4	4	0	3								
19	17	3	2	0	2								
15	11	2	5	0	6								
15	10	1	5	0	4								
19	7	2	4	0	1								
19	14	1	10	0	3								
19	11	2	6	0	4								
19	6	2	9	0	4								
12	14	6	2	0	9								
19	6	2	5	0	2								
19	5	2	6	0	3								
30	8	4	4	0	3								
13	9	2	6	0	2								
20	4	2	5	0	5								
21	10	1	3	0	5								
23	9	1	6	0	3								
19	9	0	4	0	4								
26	8	2	2	0	2								
20	10	4	9	0	5								
19	6	4	6	0	4								
21	11	3	5	0	3								
16	9	5	11	0	4								
20	11	1	7	0	3								
22	6	1	5	0	4								
25	6	1	6	0	5								
21	6	2	8	0	2								
22	10	2	5	0	2								
18	6	2	6	0	5								
24	6	4	5	0	5								
23	9	3	3	0	3								
25	9	2	3	0	3								
12	5	2	7	0	2								
14	9	1	3	0	3								
17	8	2	9	0	7								
15	13	2	3	0	4								
13	5	4	7	0	2								
21	9	1	7	0	4								
26	7	6	7	0	1								
27	2	3	5	0	4								
21	13	3	3	0	7								
15	7	0	4	1	5								
19	9	0	8	0	3								
17	3	1	3	0	4								
17	10	1	7	0	2								
14	8	0	5	0	3								
13	6	0	7	0	5								
20	6	0	6	0	2								
19	6	5	5	0	1								
29	6	2	10	0	2								
20	3	3	3	0	6								
13	5	3	8	0	4								
14	10	4	5	0	6								
23	12	3	3	1	1								
20	8	4	1	0	6								
17	15	1	7	0	5								
20	10	0	4	0	0								
22	6	1	5	0	4								
18	9	2	4	0	5								
14	7	2	7	0	4								
23	11	0	5	0	2								
13	10	4	7	0	11								
20	5	0	10	0	3								
17	17	0	2	0	7								
19	7	3	5	0	2								
26	12	4	3	0	4								
20	12	1	8	0	6								
13	6	0	6	0	3								
12	11	1	8	0	2								
22	8	3	11	0	3								
25	4	3	5	0	4								
17	14	0	6	0	3								
20	6	3	5	0	4								
16	9	2	6	0	2								
19	13	0	9	0	4								
26	7	0	5	0	5								
30	9	4	11	1	1								
22	5	2	3	1	2								
18	9	2	5	0	4								
13	6	1	7	0	5								
15	10	0	4	0	3								
12	6	4	6	0	3								
16	7	0	6	0	3								
22	12	2	5	0	5								
18	10	0	3	0	1								
18	5	0	6	0	3								
13	7	4	3	0	3								
22	7	1	6	0	4								
21	4	0	5	0	3								
20	9	0	10	0	3								
23	3	5	5	0	7								
13	12	1	6	0	4								
23	9	3	5	0	8								
14	6	1	8	0	0								
22	6	2	3	0	5								
21	10	0	4	0	3								
21	6	3	7	0	2								
13	3	4	5	0	7								
22	10	2	9	0	5								
23	12	2	4	0	3								
12	8	1	9	0	7								
17	9	1	4	0	6								
15	7	3	2	0	4								
21	15	1	9	0	1								
16	8	0	7	0	3								
23	8	4	3	0	1								
17	6	0	3	0	4								
14	9	2	5	0	1								
20	11	3	4	0	2								
17	10	4	6	0	3								
21	14	3	3	0	5								
25	9	2	5	0	5								
14	6	4	2	0	3								
17	10	5	7	0	2								
18	10	4	8	0	2								
27	7	5	5	0	7								
24	2	2	6	0	5								
17	8	2	5	0	1								
21	13	1	6	0	3								
14	14	4	8	0	3								
21	9	3	3	0	5								
17	7	0	1	0	7								
19	8	1	2	0	4								
14	6	2	4	0	2								
18	8	2	8	0	5								
15	5	2	6	0	6								
15	8	1	2	0	0								
20	12	5	7	0	1								
17	7	1	5	0	1								
13	7	0	10	0	2								
24	7	0	3	0	4								
24	8	1	2	0	5								
18	13	1	6	0	4								
25	8	0	5	0	6								
19	11	1	7	0	2								
17	6	5	6	0	1								
19	7	6	7	0	6								
20	10	2	4	0	4								
18	9	3	4	0	3								
12	16	3	5	0	3								
22	11	3	6	0	3								
20	8	2	5	0	3								
27	4	2	4	0	4								
21	7	4	3	0	2								
23	11	3	8	0	2								
15	11	0	5	0	2								
20	15	3	4	0	2								
15	11	2	5	0	3								
13	10	2	3	0	3								
15	10	5	4	0	3								
17	6	3	8	0	2								
20	8	1	9	0	3								
21	5	6	5	0	8								
28	6	2	4	0	5								
25	18	2	1	0	3								
12	5	3	9	0	7								
24	3	2	13	0	2								
21	6	2	2	0	2								
18	13	1	4	0	5								
16	7	3	4	0	6								
22	7	1	8	0	1								
16	6	1	3	0	1								
19	8	3	5	0	6								
13	9	1	8	0	4								
19	9	1	8	0	7								
20	9	3	3	0	3								
22	8	3	6	0	4								
22	6	2	5	0	5								
22	12	1	2	0	5								
21	10	2	5	0	6								
24	9	0	4	0	6								
13	9	3	4	0	1								
18	2	1	10	0	4								
18	4	4	5	0	7								
24	7	1	7	0	7								
15	12	1	2	0	1								
15	5	1	5	0	1								
20	10	2	9	0	6								
26	4	4	10	0	6								
23	7	4	4	0	1								
30	6	1	11	0	5								
21	6	2	4	0	0								
18	7	0	3	0	3								
17	2	4	6	0	2								
21	10	1	6	0	1								
18	9	1	6	0	6								
20	11	3	6	0	2								
17	10	1	2	0	5								
18	13	3	10	0	4								
17	5	3	11	0	4								
20	10	6	5	0	3								
24	10	1	2	0	3								
15	12	0	4	0	1								
26	9	3	3	0	1								
24	9	5	4	0	3								
17	8	2	8	0	5								
27	7	3	6	0	5								
20	4	2	3	0	5								
13	8	2	7	0	5								
13	4	2	5	0	3								
23	5	1	6	0	2								
21	6	2	6	0	2								
18	13	1	3	0	1								
14	8	2	7	0	0								
16	8	3	8	0	1								
22	8	4	5	0	3								
22	12	3	5	0	3								
22	11	4	3	0	4								
19	8	2	7	0	5								
8	7	1	6	0	6								
21	7	2	5	0	3								
19	11	0	7	0	4								
15	7	3	6	0	2								
15	4	2	4	0	3								
18	9	3	7	0	5								
18	11	3	4	0	6								
18	13	0	2	0	2								
22	5	1	7	0	2								
25	9	4	5	0	1								
13	15	3	4	0	4								
16	8	4	2	0	6								
17	8	2	4	0	4								
12	7	2	6	0	4								
11	9	3	4	0	5								
20	8	2	7	0	2								
18	7	3	4	0	2								
18	7	0	8	0	3								
16	11	1	5	0	4								
17	11	1	6	0	5								
20	6	3	4	0	2								
26	8	3	5	0	4								
17	11	2	2	0	4								
19	7	2	3	0	3								
20	8	1	1	0	2								
19	6	1	2	0	2								
21	10	0	10	1	3								
17	6	2	7	0	3								
23	10	0	6	0	9								
26	12	1	6	0	5								
16	9	2	5	0	1								
22	12	3	5	0	3								
20	7	3	7	0	2								
19	6	1	5	0	5								
21	6	3	4	0	5								
15	6	3	7	0	2								
34	5	4	5	0	0								
17	6	4	6	0	2								
20	10	3	8	0	4								
19	9	3	6	0	2								
23	11	2	3	0	5								
26	8	2	4	0	2								
20	11	2	3	0	1								
14	9	1	9	0	5								
16	5	3	5	0	2								
21	10	4	4	0	2								
24	10	3	7	0	6								
17	10	4	6	0	5								
10	6	4	6	0	2								
22	9	3	7	0	2								
11	6	3	3	0	1								
20	2	4	3	0	4								
20	7	3	7	0	8								
23	9	1	7	0	1								
14	3	2	5	0	1								
17	9	1	5	0	3								
21	5	2	9	0	2								
24	8	0	1	0	3								
19	9	1	3	0	0								
16	13	1	3	0	6								
15	11	3	9	0	3								
17	9	2	5	0	4								
16	8	3	10	0	3								
21	5	4	8	0	2								
19	14	0	4	0	5								
18	6	0	6	0	6								
12	7	1	6	0	5								
14	10	0	5	0	5								
18	6	4	4	0	1								
28	7	3	8	0	2								
20	12	3	5	0	2								
18	8	4	7	0	2								
15	8	5	8	0	5								
23	10	5	2	0	3								
21	11	1	2	0	3								
24	9	0	4	0	2								
17	9	1	3	0	8								
19	8	3	5	0	4								
20	3	5	6	0	3								
11	5	2	7	0	7								
19	11	3	4	0	4								
24	10	1	8	0	5								
18	10	3	6	0	4								
23	7	0	14	0	2								
27	11	4	5	0	4								
19	9	3	13	0	2								
15	7	0	7	0	1								
18	11	4	6	0	7								
19	6	3	3	0	4								
21	9	5	6	0	4								
25	10	2	8	0	3								
29	15	1	3	0	2								
19	6	7	5	0	5								
19	8	6	5	0	3								
19	11	5	5	0	6								
13	9	1	7	0	4								
17	13	0	5	0	8								
23	11	1	5	0	3								
28	9	2	4	0	4								
16	11	2	10	0	2								
18	10	2	9	0	0								
16	8	3	8	0	4								
16	5	1	8	0	3								
15	7	2	9	0	6								
13	3	2	6	0	3								
18	10	2	6	0	2								
16	7	2	1	0	1								
25	11	5	10	0	4								
17	9	2	3	0	3								
18	9	2	3	0	3								
20	2	0	5	0	3								
22	5	4	5	0	1								
14	10	5	10	0	3								
21	7	4	9	0	6								
23	11	0	3	0	4								
24	9	3	9	0	1								
15	9	0	9	0	5								
22	10	3	3	0	2								
12	13	1	5	0	2								
18	8	3	8	0	5								
18	13	2	6	0	6								
22	7	4	2	0	3								
12	10	5	5	0	6								
14	12	2	5	0	2								
17	8	0	6	0	8								
22	8	3	6	0	2								
8	9	3	7	0	5								
22	13	1	4	1	6								
25	12	1	7	0	2								
20	9	1	7	0	4								
17	9	3	3	0	3								
19	8	1	3	0	7								
14	13	5	6	0	7								
20	8	1	2	0	4								
20	3	1	6	0	5								
22	5	2	8	0	4								
21	9	2	4	0	8								
28	9	0	3	0	4								
38	6	5	7	0	3								
19	10	2	7	0	2								
22	6	1	4	0	3								
9	7	3	5	0	3								
22	8	1	5	0	2								
24	11	1	3	0	6								
20	3	2	8	0	4								
22	6	2	6	0	3								
19	6	1	3	0	7								
17	8	0	9	0	2								
16	10	3	1	0	3								
33	3	1	4	0	10								
20	9	1	1	0	5								
18	7	5	4	0	0								
25	11	2	7	0	5								
16	10	4	9	0	3								
11	7	3	7	0	2								
21	8	3	5	0	2								
17	8	1	6	0	2								
19	8	4	4	0	4								
17	13	2	4	0	2								
22	7	3	7	0	4								
17	12	1	5	0	3								
18	8	3	6	0	2								
19	8	2	8	0	6								
24	10	1	4	0	3								
26	11	3	6	0	4								
25	5	2	6	0	2								
16	5	2	8	0	2								
11	3	3	9	0	2								
17	11	2	5	0	5								
13	7	2	8	0	6								
22	5	4	3	0	4								
17	7	4	6	0	3								
19	6	1	8	0	5								
17	8	2	5	0	2								
17	13	2	8	0	3								
19	6	2	7	0	3								
18	13	3	9	0	3								
17	7	1	6	0	1								
21	6	1	5	0	5								
17	10	0	1	0	4								
22	10	1	6	0	7								
21	10	4	3	0	4								
10	9	3	7	0	2								
17	5	2	5	0	2								
16	7	6	2	0	4								
22	6	4	7	0	5								
22	11	4	3	0	3								
27	12	3	8	0	5								
30	3	3	6	0	3								
17	8	1	4	0	3								
24	10	3	4	0	3								
20	7	1	7	0	7								
18	8	4	2	0	11								
20	9	1	6	0	5								
25	6	5	6	0	1								
24	11	0	3	0	3								
17	5	2	9	0	5								
24	10	1	5	0	4								
18	8	2	6	0	4								
21	10	2	3	0	5								
18	6	2	6	0	3								
17	6	2	5	0	6								
21	12	1	10	0	1								
22	7	3	7	0	2								
22	8	2	5	0	4								
23	11	3	5	1	3								
20	5	5	5	0	5								
15	5	3	7	0	5								
13	9	1	9	0	2								
14	10	1	4	0	4								
13	14	3	7	0	4								
24	9	3	4	0	9								
21	6	5	4	0	2								
23	4	2	0	0	3								
29	7	5	3	0	4								
14	10	2	8	0	2								
16	10	0	6	0	3								
21	9	1	4	0	3								
19	9	2	4	0	9								
21	8	2	4	0	6								
17	4	2	2	0	3								
12	17	1	1	0	6								
21	9	1	6	0	6								
19	7	1	8	0	3								
19	5	2	5	0	6								
19	17	1	6	0	1								
18	11	0	5	0	4								
19	12	1	5	0	4								
24	4	1	6	0	6								
23	7	3	2	0	1								
23	6	2	7	0	3								
13	11	1	4	0	2								
24	11	2	8	0	2								
27	15	0	8	0	3								
22	9	3	7	0	6								
20	10	0	8	0	3								
22	4	3	3	0	1								
19	10	5	8	0	5								
25	13	4	5	0	5								
15	10	2	5	0	1								
20	12	1	6	0	2								
17	7	4	6	1	7								
20	15	1	11	0	2								
21	6	3	5	0	5								
18	5	2	6	0	6								
18	8	2	9	0	2								
16	8	2	11	0	1								
27	12	3	5	0	3								
21	8	1	8	0	6								
29	6	1	5	0	6								
19	9	2	5	0	7								
25	8	4	11	0	4								
27	11	3	7	1	4								
21	10	3	7	0	6								
16	13	5	7	0	3								
26	5	2	5	0	5								
26	11	3	5	0	3								
26	6	3	4	0	4								
22	10	2	6	0	5								
15	6	3	5	0	4								
17	10	1	5	0	4								
16	17	4	3	1	5								
23	10	3	6	0	5								
17	5	2	4	0	4								
18	11	3	5	0	1								
15	12	1	3	0	4								
21	7	1	4	0	6								
24	8	1	5	0	8								
30	8	3	11	0	2								
17	13	2	3	0	3								
18	2	1	4	0	2								
23	7	3	12	0	1								
21	12	3	2	0	4								
11	8	2	6	0	9								
30	4	2	9	0	2								
21	5	4	8	0	2								
