PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:20:08			
Data	Set	#0				
Decay	IRF					
t[ns]	Intens.	t[ns]	Intens.			
13.4015	74	13.4655	0			
13.4088	73	13.4728	0			
13.4161	81	13.4801	0			
13.4235	58	13.4875	1			
13.4308	70	13.4948	0			
13.4381	60	13.5021	0			
13.4455	62	13.5095	0			
13.4528	60	13.5168	0			
13.4601	62	13.5241	0			
13.4675	59	13.5315	0			
13.4748	54	13.5388	0			
13.4821	52	13.5461	0			
13.4894	73	13.5534	0			
13.4968	68	13.5608	0			
13.5041	61	13.5681	0			
13.5114	64	13.5754	0			
13.5188	60	13.5828	0			
13.5261	65	13.5901	0			
13.5334	71	13.5974	0			
13.5408	60	13.6048	0			
13.5481	55	13.6121	0			
13.5554	64	13.6194	0			
13.5628	69	13.6268	0			
13.5701	54	13.6341	0			
13.5774	67	13.6414	0			
13.5848	54	13.6488	0			
13.5921	58	13.6561	0			
13.5994	49	13.6634	0			
13.6067	80	13.6707	1			
13.6141	47	13.6781	0			
13.6214	67	13.6854	0			
13.6287	67	13.6927	0			
13.6361	57	13.7001	0			
13.6434	58	13.7074	0			
13.6507	71	13.7147	0			
13.6581	65	13.7221	0			
13.6654	62	13.7294	0			
13.6727	61	13.7367	0			
13.6801	58	13.7441	0			
13.6874	66	13.7514	0			
13.6947	54	13.7587	0			
13.7021	57	13.7661	0			
13.7094	50	13.7734	0			
13.7167	62	13.7807	0			
13.724	42	13.788	0			
13.7314	58	13.7954	0			
13.7387	58	13.8027	0			
13.746	57	13.81	0			
13.7534	59	13.8174	0			
13.7607	46	13.8247	0			
13.768	59	13.832	0			
13.7754	60	13.8394	0			
13.7827	71	13.8467	0			
13.79	40	13.854	0			
13.7974	56	13.8614	0			
13.8047	55	13.8687	0			
13.812	50	13.876	0			
13.8194	56	13.8834	1			
13.8267	68	13.8907	0			
13.834	55	13.898	0			
13.8413	60	13.9053	0			
13.8487	72	13.9127	0			
13.856	64	13.92	0			
13.8633	53	13.9273	0			
13.8707	59	13.9347	0			
13.878	55	13.942	0			
13.8853	55	13.9493	0			
13.8927	54	13.9567	0			
13.9	67	13.964	0			
13.9073	54	13.9713	0			
13.9147	56	13.9787	0			
13.922	56	13.986	0			
13.9293	56	13.9933	0			
13.9367	59	14.0007	0			
13.944	66	14.008	0			
13.9513	52	14.0153	0			
13.9586	61	14.0226	0			
13.966	60	14.03	0			
13.9733	54	14.0373	0			
13.9806	55	14.0446	0			
13.988	42	14.052	0			
13.9953	41	14.0593	1			
14.0026	47	14.0666	0			
14.01	62	14.074	0			
14.0173	77	14.0813	0			
14.0246	56	14.0886	0			
14.032	56	14.096	0			
14.0393	57	14.1033	0			
14.0466	51	14.1106	0			
14.054	51	14.1179	0			
14.0613	52	14.1253	0			
14.0686	52	14.1326	0			
14.0759	59	14.1399	0			
14.0833	59	14.1473	0			
14.0906	59	14.1546	0			
14.0979	69	14.1619	0			
14.1053	55	14.1693	0			
14.1126	50	14.1766	0			
14.1199	60	14.1839	0			
14.1273	63	14.1913	0			
14.1346	53	14.1986	0			
14.1419	48	14.2059	0			
14.1493	52	14.2133	0			
14.1566	46	14.2206	0			
14.1639	63	14.2279	0			
14.1713	56	14.2352	0			
14.1786	54	14.2426	0			
14.1859	62	14.2499	0			
14.1932	58	14.2572	0			
14.2006	54	14.2646	0			
14.2079	60	14.2719	0			
14.2152	50	14.2792	0			
14.2226	61	14.2866	1			
14.2299	54	14.2939	0			
14.2372	58	14.3012	0			
14.2446	59	14.3086	0			
14.2519	56	14.3159	0			
14.2592	51	14.3232	0			
14.2666	47	14.3306	0			
14.2739	64	14.3379	1			
14.2812	47	14.3452	0			
14.2886	64	14.3525	0			
14.2959	62	14.3599	0			
14.3032	44	14.3672	0			
14.3105	45	14.3745	0			
14.3179	63	14.3819	0			
14.3252	55	14.3892	0			
14.3325	55	14.3965	0			
14.3399	49	14.4039	0			
14.3472	54	14.4112	0			
14.3545	48	14.4185	0			
14.3619	57	14.4259	0			
14.3692	56	14.4332	0			
14.3765	48	14.4405	0			
14.3839	56	14.4479	0			
14.3912	45	14.4552	0			
14.3985	72	14.4625	0			
14.4059	64	14.4698	0			
14.4132	60	14.4772	0			
14.4205	51	14.4845	0			
14.4278	39	14.4918	0			
14.4352	53	14.4992	0			
14.4425	49	14.5065	1			
14.4498	58	14.5138	0			
14.4572	55	14.5212	0			
14.4645	49	14.5285	0			
14.4718	58	14.5358	0			
14.4792	43	14.5432	0			
14.4865	60	14.5505	0			
14.4938	70	14.5578	0			
14.5012	48	14.5652	0			
14.5085	55	14.5725	0			
14.5158	43	14.5798	1			
14.5231	70	14.5871	0			
14.5305	47	14.5945	0			
14.5378	49	14.6018	0			
14.5451	40	14.6091	0			
14.5525	53	14.6165	0			
14.5598	70	14.6238	0			
14.5671	66	14.6311	0			
14.5745	47	14.6385	0			
14.5818	66	14.6458	0			
14.5891	31	14.6531	0			
14.5965	48	14.6605	0			
14.6038	48	14.6678	1			
14.6111	43	14.6751	0			
14.6185	44	14.6825	0			
14.6258	52	14.6898	1			
14.6331	42	14.6971	0			
14.6404	49	14.7044	0			
14.6478	44	14.7118	0			
14.6551	43	14.7191	0			
14.6624	52	14.7264	0			
14.6698	58	14.7338	0			
14.6771	50	14.7411	0			
14.6844	55	14.7484	0			
14.6918	51	14.7558	0			
14.6991	47	14.7631	0			
14.7064	44	14.7704	1			
14.7138	45	14.7778	0			
14.7211	50	14.7851	0			
14.7284	49	14.7924	0			
14.7358	59	14.7998	0			
14.7431	53	14.8071	0			
14.7504	54	14.8144	1			
14.7577	61	14.8217	0			
14.7651	50	14.8291	0			
14.7724	57	14.8364	0			
14.7797	50	14.8437	0			
14.7871	52	14.8511	0			
14.7944	41	14.8584	0			
14.8017	48	14.8657	0			
14.8091	53	14.8731	0			
14.8164	53	14.8804	0			
14.8237	41	14.8877	0			
14.8311	51	14.8951	0			
14.8384	58	14.9024	0			
14.8457	31	14.9097	0			
14.8531	51	14.9171	0			
14.8604	47	14.9244	0			
14.8677	54	14.9317	0			
14.875	47	14.939	0			
14.8824	41	14.9464	0			
14.8897	38	14.9537	0			
14.897	46	14.961	1			
14.9044	55	14.9684	0			
14.9117	46	14.9757	0			
14.919	52	14.983	0			
14.9264	46	14.9904	0			
14.9337	37	14.9977	0			
14.941	49	15.005	0			
14.9484	50	15.0124	0			
14.9557	63	15.0197	0			
14.963	36	15.027	0			
14.9704	44	15.0344	0			
14.9777	50	15.0417	0			
14.985	50	15.049	0			
14.9923	46	15.0563	0			
15.0003	52	15.0637	0			
15.007	61	15.071	0			
15.0143	51	15.0783	0			
15.0217	44	15.0857	0			
15.029	63	15.093	0			
15.0363	49	15.1003	0			
15.0437	41	15.1077	0			
15.051	36	15.115	0			
15.0583	54	15.1223	0			
15.0657	40	15.1297	0			
15.073	57	15.137	0			
15.0803	54	15.1443	0			
15.0877	52	15.1517	0			
15.095	31	15.159	0			
15.1023	59	15.1663	0			
15.1096	39	15.1736	0			
15.117	48	15.181	0			
15.1243	46	15.1883	0			
15.1316	47	15.1956	0			
15.139	48	15.203	0			
15.1463	44	15.2103	0			
15.1536	42	15.2176	0			
15.161	55	15.225	0			
15.1683	52	15.2323	1			
15.1756	47	15.2396	0			
15.183	51	15.247	0			
15.1903	55	15.2543	0			
15.1976	43	15.2616	0			
15.205	45	15.269	0			
15.2123	43	15.2763	0			
15.2196	38	15.2836	0			
15.2269	50	15.2909	0			
15.2343	41	15.2983	0			
15.2416	45	15.3056	0			
15.2489	35	15.3129	0			
15.2563	33	15.3203	0			
15.2636	55	15.3276	0			
15.2709	46	15.3349	0			
15.2783	48	15.3423	0			
15.2856	48	15.3496	0			
15.2929	39	15.3569	2			
15.3003	38	15.3643	0			
15.3076	48	15.3716	0			
15.3149	53	15.3789	0			
15.3223	35	15.3863	0			
15.3296	38	15.3936	0			
15.3369	41	15.4009	0			
15.3442	39	15.4082	0			
15.3516	52	15.4156	0			
15.3589	41	15.4229	0			
15.3662	40	15.4302	0			
15.3736	38	15.4376	0			
15.3809	51	15.4449	0			
15.3882	43	15.4522	0			
15.3956	45	15.4596	0			
15.4029	50	15.4669	0			
15.4102	49	15.4742	0			
15.4176	58	15.4816	0			
15.4249	37	15.4889	0			
15.4322	46	15.4962	0			
15.4396	49	15.5036	0			
15.4469	42	15.5109	0			
15.4542	51	15.5182	0			
15.4615	43	15.5255	0			
15.4689	47	15.5329	0			
15.4762	48	15.5402	0			
15.4835	56	15.5475	0			
15.4909	49	15.5549	0			
15.4982	50	15.5622	0			
15.5055	42	15.5695	0			
15.5129	47	15.5769	0			
15.5202	46	15.5842	0			
15.5275	43	15.5915	0			
15.5349	49	15.5989	0			
15.5422	43	15.6062	0			
15.5495	44	15.6135	0			
15.5569	42	15.6209	0			
15.5642	41	15.6282	0			
15.5715	58	15.6355	0			
15.5788	53	15.6428	0			
15.5862	28	15.6502	0			
15.5935	42	15.6575	1			
15.6008	39	15.6648	0			
15.6082	41	15.6722	0			
15.6155	44	15.6795	0			
15.6228	53	15.6868	1			
15.6302	35	15.6942	0			
15.6375	40	15.7015	0			
15.6448	45	15.7088	0			
15.6522	46	15.7162	0			
15.6595	42	15.7235	0			
15.6668	46	15.7308	0			
15.6742	48	15.7381	0			
15.6815	45	15.7455	0			
15.6888	37	15.7528	0			
15.6961	51	15.7601	0			
15.7035	48	15.7675	0			
15.7108	48	15.7748	1			
15.7181	30	15.7821	0			
15.7255	44	15.7895	0			
15.7328	47	15.7968	0			
15.7401	37	15.8041	0			
15.7475	34	15.8115	0			
15.7548	47	15.8188	0			
15.7621	43	15.8261	1			
15.7695	45	15.8335	1			
15.7768	41	15.8408	0			
15.7841	39	15.8481	0			
15.7915	56	15.8554	0			
15.7988	44	15.8628	0			
15.8061	39	15.8701	0			
15.8134	53	15.8774	0			
15.8208	39	15.8848	0			
15.8281	44	15.8921	0			
15.8354	40	15.8994	1			
15.8428	34	15.9068	1			
15.8501	58	15.9141	1			
15.8574	47	15.9214	0			
15.8648	36	15.9288	0			
15.8721	38	15.9361	0			
15.8794	39	15.9434	1			
15.8868	43	15.9508	0			
15.8941	46	15.9581	0			
15.9014	44	15.9654	0			
15.9088	45	15.9727	0			
15.9161	35	15.9801	0			
15.9234	43	15.9874	0			
15.9307	41	15.9947	0			
15.9381	42	16.0021	0			
15.9454	42	16.0094	0			
15.9527	40	16.0167	0			
15.9601	44	16.0241	1			
15.9674	35	16.0314	0			
15.9747	41	16.0387	0			
15.9821	42	16.0461	0			
15.9894	47	16.0534	0			
15.9967	38	16.0607	0			
16.0041	45	16.0681	1			
16.0114	38	16.0754	0			
16.0187	37	16.0827	0			
16.0261	27	16.09	0			
16.0334	43	16.0974	0			
16.0407	42	16.1047	0			
16.048	40	16.112	0			
16.0554	37	16.1194	0			
16.0627	43	16.1267	0			
16.07	34	16.134	0			
16.0774	37	16.1414	0			
16.0847	38	16.1487	0			
16.092	49	16.156	0			
16.0994	44	16.1634	0			
16.1067	32	16.1707	0			
16.114	39	16.178	0			
16.1214	31	16.1854	1			
16.1287	41	16.1927	0			
16.136	42	16.2	0			
16.1433	51	16.2073	0			
16.1507	39	16.2147	0			
16.158	39	16.222	0			
16.1653	41	16.2293	0			
16.1727	37	16.2367	0			
16.18	43	16.244	0			
16.1873	37	16.2513	0			
16.1947	29	16.2587	0			
16.202	43	16.266	0			
16.2093	51	16.2733	0			
16.2167	52	16.2807	0			
16.224	36	16.288	0			
16.2313	41	16.2953	0			
16.2387	35	16.3027	0			
16.246	34	16.31	0			
16.2533	44	16.3173	0			
16.2606	43	16.3246	0			
16.268	27	16.332	0			
16.2753	49	16.3393	0			
16.2826	51	16.3466	0			
16.29	46	16.354	0			
16.2973	48	16.3613	0			
16.3046	35	16.3686	0			
16.312	37	16.376	0			
16.3193	37	16.3833	1			
16.3266	48	16.3906	1			
16.334	54	16.398	0			
16.3413	40	16.4053	0			
16.3486	35	16.4126	0			
16.356	54	16.42	0			
16.3633	45	16.4273	0			
16.3706	25	16.4346	0			
16.3779	35	16.4419	1			
16.3853	41	16.4493	0			
16.3926	42	16.4566	0			
16.4001	33	16.4639	0			
16.4073	43	16.4713	0			
16.4146	35	16.4786	0			
16.4219	35	16.4859	0			
16.4293	35	16.4933	0			
16.4366	47	16.5006	0			
16.4439	32	16.5079	0			
16.4513	41	16.5153	0			
16.4586	47	16.5226	0			
16.4659	36	16.5299	0			
16.4733	41	16.5373	0			
16.4806	43	16.5446	0			
16.4879	33	16.5519	0			
16.4952	29	16.5592	0			
16.5026	43	16.5666	0			
16.5099	45	16.5739	0			
16.5172	33	16.5812	0			
16.5246	44	16.5886	0			
16.5319	37	16.5959	0			
16.5392	41	16.6032	0			
16.5466	42	16.6106	0			
16.5539	49	16.6179	0			
16.5612	38	16.6252	0			
16.5686	38	16.6326	0			
16.5759	40	16.6399	0			
16.5832	35	16.6472	0			
16.5906	46	16.6546	0			
16.5979	31	16.6619	0			
16.6052	32	16.6692	0			
16.6125	32	16.6765	0			
16.6199	37	16.6839	0			
16.6272	30	16.6912	0			
16.6345	38	16.6985	0			
16.6419	33	16.7059	0			
16.6492	41	16.7132	0			
16.6565	35	16.7205	0			
16.6639	43	16.7279	0			
16.6712	34	16.7352	0			
16.6785	40	16.7425	0			
16.6859	38	16.7499	0			
16.6932	37	16.7572	0			
16.7005	40	16.7645	0			
16.7079	40	16.7719	0			
16.7152	43	16.7792	0			
16.7225	31	16.7865	0			
16.7298	34	16.7938	0			
16.7372	26	16.8012	0			
16.7445	46	16.8085	0			
16.7518	34	16.8158	0			
16.7592	38	16.8232	0			
16.7665	45	16.8305	0			
16.7738	56	16.8378	0			
16.7812	29	16.8452	0			
16.7885	38	16.8525	0			
16.7958	42	16.8598	0			
16.8032	42	16.8672	0			
16.8105	31	16.8745	0			
16.8178	36	16.8818	0			
16.8252	34	16.8892	0			
16.8325	36	16.8965	0			
16.8398	27	16.9038	0			
16.8471	40	16.9111	0			
16.8545	36	16.9185	0			
16.8618	33	16.9258	0			
16.8691	25	16.9331	0			
16.8765	27	16.9405	1			
16.8838	45	16.9478	0			
16.8911	36	16.9551	1			
16.8985	44	16.9625	0			
16.9058	33	16.9698	0			
16.9131	38	16.9771	0			
16.9205	42	16.9845	1			
16.9278	40	16.9918	0			
16.9351	43	17.0009	0			
16.9425	53	17.0065	0			
16.9498	37	17.0138	0			
16.9571	36	17.0211	0			
16.9644	47	17.0284	0			
16.9718	35	17.0358	0			
16.9791	27	17.0431	0			
16.9864	45	17.0504	0			
16.9938	42	17.0578	0			
17.0011	31	17.0651	0			
17.0084	26	17.0724	0			
17.0158	41	17.0798	0			
17.0231	37	17.0871	0			
17.0304	36	17.0944	0			
17.0378	25	17.1018	0			
17.0451	35	17.1091	0			
17.0524	40	17.1164	0			
17.0598	28	17.1238	0			
17.0671	37	17.1311	0			
17.0744	28	17.1384	1			
17.0817	40	17.1457	0			
17.0891	23	17.1531	0			
17.0964	30	17.1604	0			
17.1037	36	17.1677	0			
17.1111	29	17.1751	0			
17.1184	34	17.1824	0			
17.1257	29	17.1897	0			
17.1331	30	17.1971	0			
17.1404	33	17.2044	0			
17.1477	38	17.2117	0			
17.1551	30	17.2191	1			
17.1624	35	17.2264	0			
17.1697	37	17.2337	0			
17.1771	37	17.2411	1			
17.1844	35	17.2484	0			
17.1917	29	17.2557	0			
17.199	32	17.263	0			
17.2064	35	17.2704	0			
17.2137	32	17.2777	0			
17.221	35	17.285	0			
17.2284	35	17.2924	0			
17.2357	31	17.2997	0			
17.243	31	17.307	0			
17.2504	20	17.3144	0			
17.2577	34	17.3217	0			
17.265	31	17.329	0			
17.2724	27	17.3364	0			
17.2797	38	17.3437	0			
17.287	39	17.351	1			
17.2944	40	17.3583	0			
17.3017	31	17.3657	0			
17.309	39	17.373	0			
17.3163	24	17.3803	0			
17.3237	39	17.3877	0			
17.331	28	17.395	0			
17.3383	32	17.4023	0			
17.3457	34	17.4097	0			
17.353	30	17.417	1			
17.3603	32	17.4243	1			
17.3677	30	17.4317	0			
17.375	36	17.439	0			
17.3823	37	17.4463	0			
17.3897	29	17.4537	0			
17.397	37	17.461	0			
17.4043	30	17.4683	0			
17.4117	27	17.4756	0			
17.419	37	17.483	0			
17.4263	38	17.4903	0			
17.4336	29	17.4976	1			
17.441	31	17.505	0			
17.4483	39	17.5123	0			
17.4556	28	17.5196	0			
17.463	32	17.527	0			
17.4703	33	17.5343	0			
17.4776	36	17.5416	0			
17.485	35	17.549	0			
17.4923	37	17.5563	0			
17.4996	41	17.5636	0			
17.507	31	17.571	0			
17.5143	40	17.5783	0			
17.5216	39	17.5856	0			
17.529	29	17.5929	0			
17.5363	33	17.6003	0			
17.5436	40	17.6076	1			
17.5509	24	17.6149	0			
17.5583	28	17.6223	0			
17.5656	43	17.6296	0			
17.5729	32	17.6369	0			
17.5803	26	17.6443	0			
17.5876	35	17.6516	0			
17.5949	33	17.6589	0			
17.6023	31	17.6663	0			
17.6096	31	17.6736	0			
17.6169	35	17.6809	0			
17.6243	30	17.6883	1			
17.6316	31	17.6956	0			
17.6389	27	17.7029	1			
17.6463	20	17.7102	0			
17.6536	39	17.7176	0			
17.6609	29	17.7249	1			
17.6682	29	17.7322	0			
17.6756	37	17.7396	0			
17.6829	35	17.7469	0			
17.6902	32	17.7542	0			
17.6976	36	17.7616	0			
17.7049	46	17.7689	0			
17.7122	26	17.7762	0			
17.7196	26	17.7836	0			
17.7269	18	17.7909	0			
17.7342	34	17.7982	0			
17.7416	25	17.8056	0			
17.7489	27	17.8129	0			
17.7562	27	17.8202	0			
17.7635	32	17.8275	0			
17.7709	31	17.8349	1			
17.7782	35	17.8422	1			
17.7855	33	17.8495	0			
17.7929	25	17.8569	0			
17.8002	40	17.8642	0			
17.8075	39	17.8715	0			
17.8149	33	17.8789	0			
17.8222	39	17.8862	0			
17.8295	27	17.8935	0			
17.8369	33	17.9009	0			
17.8442	34	17.9082	0			
17.8515	24	17.9155	0			
17.8589	30	17.9229	0			
17.8662	29	17.9302	0			
17.8735	30	17.9375	0			
17.8808	28	17.9448	0			
17.8882	27	17.9522	1			
17.8955	33	17.9595	0			
17.9028	30	17.9668	1			
17.9102	35	17.9742	0			
17.9175	48	17.9815	0			
17.9248	19	17.9888	0			
17.9322	33	17.9962	0			
17.9395	35	18.0035	0			
17.9468	29	18.0108	0			
17.9542	33	18.0182	0			
17.9615	32	18.0255	0			
17.9688	28	18.0328	0			
17.9762	30	18.0402	0			
17.9835	36	18.0475	0			
17.9908	30	18.0548	0			
17.9981	34	18.0621	1			
18.0055	28	18.0695	0			
18.0128	30	18.0768	0			
18.0201	42	18.0841	0			
18.0275	29	18.0915	0			
18.0348	26	18.0988	0			
18.0421	31	18.1061	0			
18.0495	21	18.1135	0			
18.0568	18	18.1208	0			
18.0641	34	18.1281	0			
18.0715	28	18.1355	0			
18.0788	30	18.1428	0			
18.0861	19	18.1501	0			
18.0935	27	18.1575	0			
18.1008	23	18.1648	0			
18.1081	29	18.1721	0			
18.1154	28	18.1794	0			
18.1228	37	18.1868	0			
18.1301	30	18.1941	0			
18.1374	27	18.2014	0			
18.1448	33	18.2088	0			
18.1521	35	18.2161	0			
18.1594	33	18.2234	0			
18.1668	32	18.2308	1			
18.1741	28	18.2381	0			
18.1814	33	18.2454	0			
18.1888	38	18.2528	0			
18.1961	23	18.2601	0			
18.2034	36	18.2674	0			
18.2108	27	18.2748	1			
18.2181	24	18.2821	0			
18.2254	38	18.2894	0			
18.2327	35	18.2967	0			
18.2401	45	18.3041	0			
18.2474	31	18.3114	0			
18.2547	41	18.3187	0			
18.2621	27	18.3261	0			
18.2694	27	18.3334	0			
18.2767	37	18.3407	0			
18.2841	25	18.3481	0			
18.2914	34	18.3554	0			
18.2987	30	18.3627	0			
18.3061	28	18.3701	0			
18.3134	30	18.3774	0			
18.3207	25	18.3847	0			
18.3281	30	18.3921	0			
18.3354	23	18.3994	0			
18.3427	31	18.4067	0			
18.35	28	18.414	0			
18.3574	21	18.4214	0			
18.3647	24	18.4287	0			
18.372	29	18.436	1			
18.3794	41	18.4434	0			
18.3867	37	18.4507	0			
18.394	29	18.458	0			
18.4014	22	18.4654	0			
18.4087	33	18.4727	0			
18.416	35	18.48	0			
18.4234	31	18.4874	0			
18.4307	29	18.4947	0			
18.438	23	18.502	0			
18.4454	28	18.5094	0			
18.4527	34	18.5167	0			
18.46	21	18.524	0			
18.4673	34	18.5313	0			
18.4747	22	18.5387	0			
18.482	22	18.546	0			
18.4893	31	18.5533	0			
18.4967	23	18.5607	0			
18.504	33	18.568	0			
18.5113	27	18.5753	1			
18.5187	27	18.5827	0			
18.526	29	18.59	0			
18.5333	28	18.5973	1			
18.5407	30	18.6047	0			
18.548	34	18.612	0			
18.5553	24	18.6193	0			
18.5627	27	18.6267	0			
18.57	28	18.634	0			
18.5773	32	18.6413	0			
18.5846	28	18.6486	0			
18.592	26	18.656	0			
18.5993	33	18.6633	0			
18.6066	29	18.6706	1			
18.614	19	18.678	0			
18.6213	28	18.6853	0			
18.6286	21	18.6926	0			
18.636	23	18.7	0			
18.6433	28	18.7073	0			
18.6506	37	18.7146	0			
18.658	41	18.722	0			
18.6653	24	18.7293	0			
18.6726	28	18.7366	0			
18.68	37	18.744	0			
18.6873	37	18.7513	0			
18.6946	39	18.7586	0			
18.7019	25	18.7659	0			
18.7093	33	18.7733	0			
18.7166	17	18.7806	0			
18.7239	29	18.7879	0			
18.7313	23	18.7953	0			
18.7386	35	18.8026	0			
18.7459	24	18.8099	0			
18.7533	25	18.8173	0			
18.7606	31	18.8246	0			
18.7679	26	18.8319	0			
18.7753	20	18.8393	0			
18.7826	24	18.8466	0			
18.7899	27	18.8539	0			
18.7973	30	18.8613	0			
18.8046	18	18.8686	0			
18.8119	29	18.8759	0			
18.8192	25	18.8832	0			
18.8266	30	18.8906	0			
18.8339	17	18.8979	0			
18.8412	24	18.9052	0			
18.8486	28	18.9126	0			
18.8559	26	18.9199	0			
18.8632	24	18.9272	0			
18.8706	29	18.9346	0			
18.8779	23	18.9419	0			
18.8852	31	18.9492	0			
18.8926	34	18.9566	1			
18.8999	21	18.9639	0			
18.9072	35	18.9712	0			
18.9146	26	18.9785	0			
18.9219	28	18.9859	0			
18.9292	22	18.9932	0			
18.9365	21	19.0005	0			
18.9439	27	19.0079	0			
18.9512	18	19.0152	0			
18.9585	31	19.0225	0			
18.9659	22	19.0299	0			
18.9732	25	19.0372	0			
18.9805	30	19.0445	0			
18.9879	25	19.0519	0			
18.9952	31	19.0592	0			
19.0025	30	19.0665	0			
19.0099	27	19.0739	0			
19.0172	31	19.0812	0			
19.0245	24	19.0885	0			
19.0319	22	19.0958	1			
19.0392	24	19.1032	0			
19.0465	31	19.1105	0			
19.0538	34	19.1178	0			
19.0612	32	19.1252	0			
19.0685	21	19.1325	1			
19.0758	25	19.1398	0			
19.0832	25	19.1472	0			
19.0905	25	19.1545	0			
19.0978	21	19.1618	0			
19.1052	25	19.1692	0			
19.1125	20	19.1765	0			
19.1198	25	19.1838	0			
19.1272	25	19.1912	0			
19.1345	32	19.1985	0			
19.1418	32	19.2058	0			
19.1492	32	19.2131	0			
19.1565	23	19.2205	0			
19.1638	31	19.2278	0			
19.1711	29	19.2351	0			
19.1785	30	19.2425	0			
19.1858	37	19.2498	1			
19.1931	30	19.2571	1			
19.2005	32	19.2645	0			
19.2078	26	19.2718	0			
19.2151	26	19.2791	0			
19.2225	24	19.2865	0			
19.2298	33	19.2938	0			
19.2371	20	19.3011	0			
19.2445	28	19.3085	0			
19.2518	24	19.3158	0			
19.2591	29	19.3231	0			
19.2665	22	19.3304	0			
19.2738	21	19.3378	0			
19.2811	25	19.3451	0			
19.2884	20	19.3524	0			
19.2958	26	19.3598	0			
19.3031	23	19.3671	0			
19.3104	24	19.3744	0			
19.3178	19	19.3818	0			
19.3251	19	19.3891	0			
19.3324	26	19.3964	0			
19.3398	35	19.4038	0			
19.3471	22	19.4111	0			
19.3544	38	19.4184	0			
19.3618	27	19.4258	0			
19.3691	26	19.4331	0			
19.3764	19	19.4404	0			
19.3837	31	19.4477	0			
19.3911	35	19.4551	0			
19.3984	27	19.4624	0			
19.4057	21	19.4697	0			
19.4131	32	19.4771	0			
19.4204	29	19.4844	0			
19.4277	28	19.4917	0			
19.4351	32	19.4991	0			
19.4424	29	19.5064	0			
19.4497	25	19.5137	0			
19.4571	27	19.5211	0			
19.4644	31	19.5284	0			
19.4717	24	19.5357	0			
19.4791	24	19.5431	0			
19.4864	34	19.5504	0			
19.4937	26	19.5577	0			
19.501	18	19.565	0			
19.5084	24	19.5724	0			
19.5157	39	19.5797	0			
19.523	30	19.587	0			
19.5304	29	19.5944	0			
19.5377	19	19.6017	0			
19.545	19	19.609	0			
19.5524	18	19.6164	0			
19.5597	16	19.6237	0			
19.567	23	19.631	0			
19.5744	28	19.6384	0			
19.5817	27	19.6457	0			
19.589	26	19.653	1			
19.5964	24	19.6604	0			
19.6037	19	19.6677	0			
19.611	29	19.675	0			
19.6183	25	19.6823	0			
19.6257	22	19.6897	0			
19.633	28	19.697	0			
19.6403	29	19.7043	0			
19.6477	27	19.7117	0			
19.655	30	19.719	0			
19.6623	32	19.7263	0			
19.6697	25	19.7337	0			
19.677	26	19.741	0			
19.6843	23	19.7483	1			
19.6917	41	19.7557	0			
19.699	26	19.763	0			
19.7063	26	19.7703	0			
19.7137	24	19.7777	0			
19.721	28	19.785	0			
19.7283	19	19.7923	0			
19.7356	25	19.7996	0			
19.743	26	19.807	0			
19.7503	23	19.8143	0			
19.7576	17	19.8216	1			
19.765	27	19.829	0			
19.7723	16	19.8363	0			
19.7796	27	19.8436	0			
19.787	27	19.851	0			
19.7943	24	19.8583	0			
19.8016	18	19.8656	0			
19.809	20	19.873	0			
19.8163	22	19.8803	0			
19.8236	20	19.8876	0			
19.831	27	19.895	1			
19.8383	23	19.9023	0			
19.8456	19	19.9096	0			
19.8529	31	19.9169	0			
19.8603	27	19.9243	0			
19.8676	23	19.9316	0			
19.8749	30	19.9389	0			
19.8823	24	19.9463	0			
19.8896	21	19.9536	0			
19.8969	22	19.9609	0			
19.9043	30	19.9683	0			
19.9116	24	19.9756	0			
19.9189	23	19.9829	0			
19.9263	29	20.0097	0			
19.9336	25	20.0024	0			
19.9409	22	20.0049	0			
19.9483	29	20.0123	0			
19.9556	22	20.0196	0			
19.9629	34	20.0269	0			
19.9702	22	20.0342	1			
19.9776	15	20.0416	2			
19.9849	22	20.0489	0			
20.0078	25	20.0562	0			
20.0004	26	20.0636	1			
20.0069	29	20.0709	0			
20.0142	28	20.0782	0			
20.0216	24	20.0856	0			
20.0289	23	20.0929	0			
20.0362	25	20.1002	0			
20.0436	25	20.1076	0			
20.0509	28	20.1149	0			
20.0582	23	20.1222	0			
20.0656	25	20.1296	0			
20.0729	19	20.1369	0			
20.0802	28	20.1442	0			
20.0875	27	20.1515	0			
20.0949	18	20.1589	0			
20.1022	21	20.1662	0			
20.1095	24	20.1735	0			
20.1169	33	20.1809	0			
20.1242	30	20.1882	0			
20.1315	18	20.1955	0			
20.1389	40	20.2029	0			
20.1462	25	20.2102	0			
20.1535	19	20.2175	0			
20.1609	18	20.2249	0			
20.1682	18	20.2322	0			
20.1755	34	20.2395	0			
20.1829	18	20.2469	0			
20.1902	18	20.2542	0			
20.1975	31	20.2615	0			
20.2048	21	20.2688	0			
20.2122	23	20.2762	0			
20.2195	16	20.2835	0			
20.2268	20	20.2908	0			
20.2342	21	20.2982	0			
20.2415	26	20.3055	1			
20.2488	14	20.3128	0			
20.2562	26	20.3202	0			
20.2635	18	20.3275	0			
20.2708	23	20.3348	0			
20.2782	28	20.3422	0			
20.2855	24	20.3495	0			
