PicoQuant	FluoFit	4.4.0.1				
Saved	:	08/04/2011	16:23:43			
Model:	Exp.	[Reconv.]	(Exponential)			
t[ns]	Intens.	t[ns]	Intens.			
12.9323	724	13.0046	0			
12.9396	763	13.012	0			
12.9469	701	13.0193	0			
12.9543	763	13.0266	0			
12.9616	733	13.034	0			
12.9689	759	13.0413	0			
12.9763	755	13.0486	0			
12.9836	709	13.056	0			
12.9909	743	13.0633	0			
12.9983	726	13.0706	0			
13.0056	760	13.078	0			
13.0129	737	13.0853	0			
13.0202	716	13.0926	0			
13.0276	753	13.1	0			
13.0349	740	13.1073	0			
13.0422	719	13.1146	0			
13.0496	722	13.1219	0			
13.0569	719	13.1293	0			
13.0642	718	13.1366	0			
13.0716	761	13.1439	0			
13.0789	697	13.1513	0			
13.0862	659	13.1586	0			
13.0936	733	13.1659	1			
13.1009	758	13.1733	0			
13.1082	715	13.1806	0			
13.1156	653	13.1879	1			
13.1229	724	13.1953	0			
13.1302	678	13.2026	0			
13.1375	685	13.2099	0			
13.1449	707	13.2172	0			
13.1522	687	13.2246	0			
13.1595	706	13.2319	0			
13.1669	691	13.2392	0			
13.1742	653	13.2466	0			
13.1815	707	13.2539	0			
13.1889	671	13.2612	0			
13.1962	697	13.2686	0			
13.2035	632	13.2759	0			
13.2109	716	13.2832	0			
13.2182	698	13.2906	0			
13.2255	682	13.2979	0			
13.2329	661	13.3052	0			
13.2402	663	13.3126	1			
13.2475	640	13.3199	1			
13.2548	717	13.3272	0			
13.2622	649	13.3345	0			
13.2695	733	13.3419	0			
13.2768	686	13.3492	0			
13.2842	669	13.3565	0			
13.2915	670	13.3639	1			
13.2988	633	13.3712	1			
13.3062	686	13.3785	0			
13.3135	677	13.3859	0			
13.3208	643	13.3932	1			
13.3282	671	13.4005	0			
13.3355	625	13.4079	0			
13.3428	650	13.4152	0			
13.3502	675	13.4225	0			
13.3575	620	13.4299	0			
13.3648	640	13.4372	0			
13.3721	625	13.4445	0			
13.3795	658	13.4518	0			
13.3868	653	13.4592	1			
13.3941	660	13.4665	0			
13.4015	607	13.4738	0			
13.4088	636	13.4812	1			
13.4161	660	13.4885	0			
13.4235	652	13.4958	0			
13.4308	605	13.5032	0			
13.4381	606	13.5105	1			
13.4455	655	13.5178	0			
13.4528	695	13.5252	0			
13.4601	647	13.5325	0			
13.4675	654	13.5398	0			
13.4748	606	13.5472	0			
13.4821	615	13.5545	0			
13.4894	633	13.5618	0			
13.4968	618	13.5691	0			
13.5041	588	13.5765	0			
13.5114	608	13.5838	1			
13.5188	608	13.5911	0			
13.5261	622	13.5985	0			
13.5334	584	13.6058	0			
13.5408	581	13.6131	0			
13.5481	623	13.6205	0			
13.5554	600	13.6278	0			
13.5628	628	13.6351	0			
13.5701	634	13.6425	0			
13.5774	635	13.6498	0			
13.5848	602	13.6571	0			
13.5921	588	13.6645	0			
13.5994	588	13.6718	0			
13.6067	636	13.6791	0			
13.6141	608	13.6864	0			
13.6214	602	13.6938	0			
13.6287	650	13.7011	1			
13.6361	583	13.7084	0			
13.6434	602	13.7158	0			
13.6507	659	13.7231	0			
13.6581	595	13.7304	0			
13.6654	577	13.7378	0			
13.6727	615	13.7451	0			
13.6801	609	13.7524	0			
13.6874	648	13.7598	0			
13.6947	580	13.7671	0			
13.7021	604	13.7744	0			
13.7094	623	13.7818	0			
13.7167	560	13.7891	0			
13.724	636	13.7964	0			
13.7314	556	13.8037	0			
13.7387	603	13.8111	0			
13.746	616	13.8184	0			
13.7534	635	13.8257	0			
13.7607	573	13.8331	0			
13.768	589	13.8404	0			
13.7754	548	13.8477	0			
13.7827	539	13.8551	0			
13.79	584	13.8624	0			
13.7974	553	13.8697	0			
13.8047	574	13.8771	0			
13.812	589	13.8844	0			
13.8194	596	13.8917	0			
13.8267	589	13.8991	0			
13.834	582	13.9064	0			
13.8413	614	13.9137	0			
13.8487	571	13.921	0			
13.856	601	13.9284	1			
13.8633	594	13.9357	0			
13.8707	575	13.943	0			
13.878	617	13.9504	0			
13.8853	590	13.9577	1			
13.8927	556	13.965	0			
13.9	539	13.9724	0			
13.9073	572	13.9797	0			
13.9147	573	13.987	1			
13.922	533	13.9944	0			
13.9293	567	14.0017	1			
13.9367	570	14.009	0			
13.944	567	14.0164	0			
13.9513	580	14.0237	0			
13.9586	604	14.031	0			
13.966	524	14.0383	0			
13.9733	554	14.0457	0			
13.9806	589	14.053	0			
13.988	574	14.0603	0			
13.9953	569	14.0677	0			
14.0026	587	14.075	0			
14.01	547	14.0823	0			
14.0173	577	14.0897	0			
14.0246	541	14.097	0			
14.032	557	14.1043	0			
14.0393	518	14.1117	0			
14.0466	539	14.119	0			
14.054	584	14.1263	0			
14.0613	538	14.1337	0			
14.0686	529	14.141	0			
14.0759	570	14.1483	1			
14.0833	533	14.1556	0			
14.0906	573	14.163	0			
14.0979	559	14.1703	0			
14.1053	496	14.1776	0			
14.1126	542	14.185	0			
14.1199	562	14.1923	2			
14.1273	527	14.1996	0			
14.1346	522	14.207	1			
14.1419	553	14.2143	0			
14.1493	537	14.2216	0			
14.1566	525	14.229	0			
14.1639	525	14.2363	0			
14.1713	525	14.2436	0			
14.1786	538	14.251	0			
14.1859	512	14.2583	0			
14.1932	509	14.2656	0			
14.2006	567	14.2729	0			
14.2079	505	14.2803	0			
14.2152	540	14.2876	0			
14.2226	536	14.2949	0			
14.2299	546	14.3023	0			
14.2372	534	14.3096	0			
14.2446	538	14.3169	0			
14.2519	508	14.3243	0			
14.2592	528	14.3316	1			
14.2666	525	14.3389	0			
14.2739	507	14.3463	0			
14.2812	532	14.3536	0			
14.2886	536	14.3609	1			
14.2959	531	14.3683	0			
14.3032	505	14.3756	0			
14.3105	488	14.3829	1			
14.3179	501	14.3902	0			
14.3252	564	14.3976	0			
14.3325	542	14.4049	0			
14.3399	483	14.4122	0			
14.3472	542	14.4196	0			
14.3545	478	14.4269	0			
14.3619	500	14.4342	0			
14.3692	534	14.4416	0			
14.3765	468	14.4489	0			
14.3839	511	14.4562	0			
14.3912	525	14.4636	1			
14.3985	501	14.4709	0			
14.4059	529	14.4782	0			
14.4132	475	14.4856	0			
14.4205	506	14.4929	0			
14.4278	472	14.5002	0			
14.4352	512	14.5075	0			
14.4425	469	14.5149	0			
14.4498	512	14.5222	0			
14.4572	483	14.5295	0			
14.4645	475	14.5369	0			
14.4718	516	14.5442	1			
14.4792	458	14.5515	0			
14.4865	499	14.5589	0			
14.4938	506	14.5662	0			
14.5012	464	14.5735	0			
14.5085	451	14.5809	0			
14.5158	468	14.5882	0			
14.5231	461	14.5955	0			
14.5305	488	14.6029	2			
14.5378	500	14.6102	0			
14.5451	460	14.6175	0			
14.5525	459	14.6248	0			
14.5598	476	14.6322	0			
14.5671	469	14.6395	0			
14.5745	460	14.6468	0			
14.5818	434	14.6542	0			
14.5891	456	14.6615	0			
14.5965	440	14.6688	0			
14.6038	505	14.6762	1			
14.6111	466	14.6835	0			
14.6185	470	14.6908	0			
14.6258	433	14.6982	0			
14.6331	454	14.7055	0			
14.6404	438	14.7128	1			
14.6478	469	14.7202	0			
14.6551	461	14.7275	0			
14.6624	459	14.7348	0			
14.6698	458	14.7421	0			
14.6771	491	14.7495	0			
14.6844	478	14.7568	0			
14.6918	450	14.7641	0			
14.6991	474	14.7715	0			
14.7064	458	14.7788	0			
14.7138	477	14.7861	0			
14.7211	459	14.7935	0			
14.7284	448	14.8008	0			
14.7358	464	14.8081	0			
14.7431	492	14.8155	0			
14.7504	425	14.8228	0			
14.7577	466	14.8301	0			
14.7651	438	14.8374	0			
14.7724	456	14.8448	0			
14.7797	454	14.8521	0			
14.7871	476	14.8594	0			
14.7944	436	14.8668	0			
14.8017	423	14.8741	0			
14.8091	460	14.8814	0			
14.8164	424	14.8888	0			
14.8237	421	14.8961	0			
14.8311	442	14.9034	0			
14.8384	457	14.9108	0			
14.8457	414	14.9181	0			
14.8531	450	14.9254	0			
14.8604	407	14.9328	0			
14.8677	475	14.9401	0			
14.875	416	14.9474	0			
14.8824	407	14.9547	0			
14.8897	432	14.9621	0			
14.897	424	14.9694	0			
14.9044	485	14.9767	0			
14.9117	428	14.9841	1			
14.919	464	14.9914	0			
14.9264	408	14.9987	0			
14.9337	426	15.0061	0			
14.941	429	15.0134	0			
14.9484	440	15.0207	0			
14.9557	400	15.0281	1			
14.963	415	15.0354	0			
14.9704	426	15.0427	0			
14.9777	407	15.0501	0			
14.985	437	15.0574	1			
14.9923	448	15.0647	0			
15.0003	414	15.072	0			
15.007	420	15.0794	0			
15.0143	440	15.0867	0			
15.0217	413	15.094	0			
15.029	438	15.1014	0			
15.0363	434	15.1087	0			
15.0437	417	15.116	0			
15.051	415	15.1234	0			
15.0583	451	15.1307	0			
15.0657	410	15.138	0			
15.073	416	15.1454	0			
15.0803	436	15.1527	0			
15.0877	408	15.16	0			
15.095	454	15.1674	2			
15.1023	410	15.1747	1			
15.1096	417	15.182	0			
15.117	475	15.1893	1			
15.1243	368	15.1967	0			
15.1316	399	15.204	0			
15.139	429	15.2113	1			
15.1463	397	15.2187	0			
15.1536	438	15.226	0			
15.161	416	15.2333	0			
15.1683	390	15.2407	0			
15.1756	417	15.248	0			
15.183	383	15.2553	0			
15.1903	367	15.2627	0			
15.1976	412	15.27	0			
15.205	400	15.2773	0			
15.2123	396	15.2847	0			
15.2196	372	15.292	0			
15.2269	375	15.2993	0			
15.2343	400	15.3066	0			
15.2416	380	15.314	0			
15.2489	415	15.3213	0			
15.2563	416	15.3286	1			
15.2636	395	15.336	0			
15.2709	424	15.3433	0			
15.2783	340	15.3506	0			
15.2856	373	15.358	0			
15.2929	388	15.3653	0			
15.3003	404	15.3726	0			
15.3076	386	15.38	1			
15.3149	383	15.3873	1			
15.3223	399	15.3946	0			
15.3296	369	15.402	0			
15.3369	395	15.4093	0			
15.3442	381	15.4166	0			
15.3516	373	15.4239	0			
15.3589	389	15.4313	0			
15.3662	394	15.4386	0			
15.3736	425	15.4459	0			
15.3809	362	15.4533	0			
15.3882	398	15.4606	0			
15.3956	367	15.4679	0			
15.4029	403	15.4753	0			
15.4102	429	15.4826	0			
15.4176	393	15.4899	0			
15.4249	385	15.4973	0			
15.4322	387	15.5046	0			
15.4396	381	15.5119	0			
15.4469	368	15.5193	1			
15.4542	393	15.5266	0			
15.4615	397	15.5339	0			
15.4689	392	15.5412	0			
15.4762	368	15.5486	0			
15.4835	367	15.5559	0			
15.4909	383	15.5632	0			
15.4982	395	15.5706	0			
15.5055	375	15.5779	0			
15.5129	377	15.5852	0			
15.5202	374	15.5926	1			
15.5275	372	15.5999	0			
15.5349	366	15.6072	0			
15.5422	380	15.6146	0			
15.5495	369	15.6219	0			
15.5569	377	15.6292	0			
15.5642	358	15.6366	0			
15.5715	359	15.6439	0			
15.5788	387	15.6512	0			
15.5862	360	15.6585	0			
15.5935	367	15.6659	0			
15.6008	372	15.6732	0			
15.6082	346	15.6805	0			
15.6155	375	15.6879	0			
15.6228	356	15.6952	0			
15.6302	401	15.7025	0			
15.6375	379	15.7099	0			
15.6448	358	15.7172	0			
15.6522	342	15.7245	0			
15.6595	374	15.7319	0			
15.6668	369	15.7392	0			
15.6742	367	15.7465	0			
15.6815	368	15.7539	0			
15.6888	376	15.7612	0			
15.6961	307	15.7685	2			
15.7035	366	15.7758	0			
15.7108	378	15.7832	0			
15.7181	353	15.7905	0			
15.7255	343	15.7978	0			
15.7328	354	15.8052	0			
15.7401	345	15.8125	0			
15.7475	338	15.8198	0			
15.7548	344	15.8272	0			
15.7621	318	15.8345	0			
15.7695	348	15.8418	0			
15.7768	323	15.8492	0			
15.7841	369	15.8565	0			
15.7915	346	15.8638	0			
15.7988	320	15.8712	0			
15.8061	359	15.8785	0			
15.8134	362	15.8858	0			
15.8208	345	15.8931	0			
15.8281	341	15.9005	0			
15.8354	328	15.9078	0			
15.8428	294	15.9151	0			
15.8501	359	15.9225	0			
15.8574	336	15.9298	0			
15.8648	341	15.9371	0			
15.8721	337	15.9445	0			
15.8794	324	15.9518	0			
15.8868	367	15.9591	0			
15.8941	340	15.9665	0			
15.9014	332	15.9738	0			
15.9088	322	15.9811	0			
15.9161	314	15.9885	0			
15.9234	299	15.9958	0			
15.9307	349	16.0031	0			
15.9381	325	16.0104	0			
15.9454	335	16.0178	1			
15.9527	314	16.0251	1			
15.9601	325	16.0324	0			
15.9674	313	16.0398	0			
15.9747	338	16.0471	0			
15.9821	329	16.0544	0			
15.9894	340	16.0618	0			
15.9967	340	16.0691	0			
16.0041	340	16.0764	0			
16.0114	320	16.0838	0			
16.0187	333	16.0911	0			
16.0261	350	16.0984	0			
16.0334	306	16.1058	0			
16.0407	326	16.1131	0			
16.048	356	16.1204	0			
16.0554	328	16.1277	0			
16.0627	336	16.1351	0			
16.07	344	16.1424	0			
16.0774	308	16.1497	0			
16.0847	347	16.1571	0			
16.092	337	16.1644	0			
16.0994	342	16.1717	0			
16.1067	292	16.1791	0			
16.114	329	16.1864	0			
16.1214	337	16.1937	0			
16.1287	316	16.2011	0			
16.136	302	16.2084	0			
16.1433	323	16.2157	0			
16.1507	319	16.2231	0			
16.158	321	16.2304	0			
16.1653	329	16.2377	0			
16.1727	324	16.245	0			
16.18	348	16.2524	0			
16.1873	310	16.2597	0			
16.1947	312	16.267	0			
16.202	315	16.2744	0			
16.2093	306	16.2817	0			
16.2167	308	16.289	0			
16.224	317	16.2964	0			
16.2313	311	16.3037	0			
16.2387	306	16.311	0			
16.246	300	16.3184	0			
16.2533	299	16.3257	0			
16.2606	343	16.333	0			
16.268	310	16.3403	0			
16.2753	333	16.3477	0			
16.2826	297	16.355	0			
16.29	299	16.3623	0			
16.2973	294	16.3697	0			
16.3046	326	16.377	0			
16.312	295	16.3843	1			
16.3193	327	16.3917	1			
16.3266	306	16.399	0			
16.334	275	16.4063	0			
16.3413	324	16.4137	0			
16.3486	332	16.421	0			
16.356	331	16.4283	0			
16.3633	317	16.4357	0			
16.3706	265	16.443	0			
16.3779	325	16.4503	0			
16.3853	309	16.4576	0			
16.3926	283	16.465	0			
16.4001	332	16.4723	0			
16.4073	326	16.4796	0			
16.4146	311	16.487	0			
16.4219	293	16.4943	0			
16.4293	322	16.5016	0			
16.4366	298	16.509	0			
16.4439	288	16.5163	0			
16.4513	286	16.5236	0			
16.4586	289	16.531	0			
16.4659	300	16.5383	0			
16.4733	295	16.5456	1			
16.4806	319	16.553	1			
16.4879	276	16.5603	0			
16.4952	289	16.5676	0			
16.5026	283	16.5749	0			
16.5099	306	16.5823	0			
16.5172	300	16.5896	0			
16.5246	281	16.5969	0			
16.5319	265	16.6043	0			
16.5392	291	16.6116	0			
16.5466	261	16.6189	0			
16.5539	312	16.6263	0			
16.5612	317	16.6336	0			
16.5686	259	16.6409	0			
16.5759	281	16.6483	0			
16.5832	299	16.6556	0			
16.5906	325	16.6629	0			
16.5979	293	16.6703	0			
16.6052	300	16.6776	1			
16.6125	261	16.6849	0			
16.6199	267	16.6922	0			
16.6272	253	16.6996	0			
16.6345	285	16.7069	0			
16.6419	275	16.7142	0			
16.6492	262	16.7216	0			
16.6565	295	16.7289	0			
16.6639	286	16.7362	0			
16.6712	262	16.7436	0			
16.6785	299	16.7509	0			
16.6859	287	16.7582	1			
16.6932	266	16.7656	0			
16.7005	253	16.7729	0			
16.7079	291	16.7802	0			
16.7152	281	16.7876	0			
16.7225	269	16.7949	0			
16.7298	282	16.8022	0			
16.7372	288	16.8095	0			
16.7445	297	16.8169	0			
16.7518	279	16.8242	0			
16.7592	235	16.8315	0			
16.7665	242	16.8389	0			
16.7738	276	16.8462	0			
16.7812	279	16.8535	0			
16.7885	285	16.8609	0			
16.7958	257	16.8682	0			
16.8032	273	16.8755	0			
16.8105	264	16.8829	0			
16.8178	253	16.8902	0			
16.8252	291	16.8975	0			
16.8325	294	16.9049	0			
16.8398	268	16.9122	0			
16.8471	256	16.9195	0			
16.8545	271	16.9268	0			
16.8618	302	16.9342	0			
16.8691	255	16.9415	0			
16.8765	265	16.9488	0			
16.8838	247	16.9562	0			
16.8911	279	16.9635	0			
16.8985	256	16.9708	0			
16.9058	262	16.9782	0			
16.9131	248	16.9855	0			
16.9205	258	16.9928	0			
16.9278	278	17.0002	1			
16.9351	260	17.0075	0			
16.9425	238	17.0148	0			
16.9498	244	17.0222	0			
16.9571	241	17.0295	0			
16.9644	261	17.0368	0			
16.9718	236	17.0441	0			
16.9791	249	17.0515	0			
16.9864	273	17.0588	0			
16.9938	268	17.0661	0			
17.0011	244	17.0735	0			
17.0084	277	17.0808	0			
17.0158	244	17.0881	0			
17.0231	250	17.0955	0			
17.0304	243	17.1028	0			
17.0378	240	17.1101	0			
17.0451	228	17.1175	0			
17.0524	248	17.1248	0			
17.0598	239	17.1321	0			
17.0671	252	17.1395	0			
17.0744	264	17.1468	0			
17.0817	234	17.1541	0			
17.0891	248	17.1614	0			
17.0964	265	17.1688	0			
17.1037	256	17.1761	0			
17.1111	256	17.1834	0			
17.1184	263	17.1908	0			
17.1257	237	17.1981	0			
17.1331	254	17.2054	0			
17.1404	256	17.2128	0			
17.1477	256	17.2201	0			
17.1551	262	17.2274	0			
17.1624	272	17.2348	0			
17.1697	273	17.2421	0			
17.1771	256	17.2494	0			
17.1844	237	17.2568	0			
17.1917	257	17.2641	0			
17.199	238	17.2714	0			
17.2064	249	17.2787	0			
17.2137	235	17.2861	0			
17.221	229	17.2934	0			
17.2284	250	17.3007	0			
17.2357	252	17.3081	0			
17.243	234	17.3154	0			
17.2504	237	17.3227	0			
17.2577	236	17.3301	0			
17.265	230	17.3374	0			
17.2724	213	17.3447	0			
17.2797	216	17.3521	0			
17.287	242	17.3594	0			
17.2944	241	17.3667	0			
17.3017	199	17.3741	0			
17.309	252	17.3814	0			
17.3163	252	17.3887	0			
17.3237	239	17.396	0			
17.331	243	17.4034	0			
17.3383	224	17.4107	0			
17.3457	210	17.418	0			
17.353	259	17.4254	0			
17.3603	230	17.4327	0			
17.3677	242	17.44	0			
17.375	203	17.4474	0			
17.3823	245	17.4547	0			
17.3897	238	17.462	0			
17.397	254	17.4694	0			
17.4043	236	17.4767	0			
17.4117	229	17.484	0			
17.419	234	17.4914	0			
17.4263	243	17.4987	0			
17.4336	207	17.506	0			
17.441	244	17.5133	0			
17.4483	246	17.5207	0			
17.4556	236	17.528	0			
17.463	222	17.5353	0			
17.4703	223	17.5427	0			
17.4776	226	17.55	1			
17.485	232	17.5573	0			
17.4923	230	17.5647	0			
17.4996	233	17.572	0			
17.507	223	17.5793	0			
17.5143	222	17.5867	0			
17.5216	229	17.594	0			
17.529	205	17.6013	0			
17.5363	205	17.6087	0			
17.5436	197	17.616	0			
17.5509	211	17.6233	0			
17.5583	207	17.6306	0			
17.5656	219	17.638	0			
17.5729	230	17.6453	1			
17.5803	242	17.6526	0			
17.5876	218	17.66	0			
17.5949	203	17.6673	0			
17.6023	228	17.6746	0			
17.6096	216	17.682	0			
17.6169	223	17.6893	0			
17.6243	240	17.6966	0			
17.6316	238	17.704	0			
17.6389	241	17.7113	0			
17.6463	204	17.7186	1			
17.6536	230	17.726	1			
17.6609	231	17.7333	0			
17.6682	221	17.7406	0			
17.6756	204	17.7479	0			
17.6829	214	17.7553	0			
17.6902	194	17.7626	0			
17.6976	217	17.7699	0			
17.7049	220	17.7773	0			
17.7122	189	17.7846	0			
17.7196	247	17.7919	0			
17.7269	219	17.7993	0			
17.7342	225	17.8066	0			
17.7416	189	17.8139	0			
17.7489	199	17.8213	0			
17.7562	173	17.8286	0			
17.7635	198	17.8359	0			
17.7709	197	17.8433	0			
17.7782	221	17.8506	0			
17.7855	192	17.8579	0			
17.7929	233	17.8652	0			
17.8002	191	17.8726	0			
17.8075	202	17.8799	0			
17.8149	211	17.8872	0			
17.8222	185	17.8946	0			
17.8295	201	17.9019	0			
17.8369	201	17.9092	0			
17.8442	222	17.9166	0			
17.8515	203	17.9239	0			
17.8589	200	17.9312	0			
17.8662	180	17.9386	0			
17.8735	196	17.9459	0			
17.8808	205	17.9532	0			
17.8882	169	17.9605	0			
17.8955	209	17.9679	0			
17.9028	193	17.9752	0			
17.9102	194	17.9825	0			
17.9175	202	17.9899	0			
17.9248	188	17.9972	0			
17.9322	188	18.0045	0			
17.9395	231	18.0119	0			
17.9468	225	18.0192	0			
17.9542	175	18.0265	0			
17.9615	200	18.0339	0			
17.9688	177	18.0412	0			
17.9762	197	18.0485	0			
17.9835	206	18.0559	0			
17.9908	178	18.0632	0			
17.9981	198	18.0705	0			
18.0055	185	18.0778	0			
18.0128	176	18.0852	0			
18.0201	171	18.0925	0			
18.0275	224	18.0998	0			
18.0348	210	18.1072	0			
18.0421	193	18.1145	0			
18.0495	199	18.1218	0			
18.0568	186	18.1292	0			
18.0641	185	18.1365	0			
18.0715	224	18.1438	0			
18.0788	192	18.1512	0			
18.0861	204	18.1585	0			
18.0935	194	18.1658	0			
18.1008	183	18.1732	0			
18.1081	182	18.1805	0			
18.1154	179	18.1878	0			
18.1228	184	18.1951	0			
18.1301	199	18.2025	0			
18.1374	195	18.2098	0			
18.1448	226	18.2171	0			
18.1521	184	18.2245	0			
18.1594	194	18.2318	0			
18.1668	171	18.2391	0			
18.1741	197	18.2465	0			
18.1814	181	18.2538	0			
18.1888	203	18.2611	0			
18.1961	190	18.2685	0			
18.2034	195	18.2758	0			
18.2108	187	18.2831	0			
18.2181	195	18.2905	1			
18.2254	215	18.2978	0			
18.2327	206	18.3051	0			
18.2401	220	18.3124	0			
18.2474	195	18.3198	0			
18.2547	173	18.3271	0			
18.2621	182	18.3344	0			
18.2694	196	18.3418	0			
18.2767	186	18.3491	0			
18.2841	199	18.3564	0			
18.2914	186	18.3638	0			
18.2987	201	18.3711	0			
18.3061	189	18.3784	0			
18.3134	199	18.3858	0			
18.3207	181	18.3931	0			
18.3281	196	18.4004	1			
18.3354	199	18.4078	1			
18.3427	172	18.4151	0			
18.35	167	18.4224	0			
18.3574	179	18.4297	0			
18.3647	175	18.4371	0			
18.372	165	18.4444	0			
18.3794	193	18.4517	0			
18.3867	170	18.4591	0			
18.394	188	18.4664	0			
18.4014	188	18.4737	0			
18.4087	192	18.4811	0			
18.416	217	18.4884	0			
18.4234	170	18.4957	0			
18.4307	152	18.5031	0			
18.438	179	18.5104	0			
18.4454	201	18.5177	0			
18.4527	164	18.5251	0			
18.46	189	18.5324	0			
18.4673	201	18.5397	0			
18.4747	183	18.547	0			
18.482	179	18.5544	0			
18.4893	182	18.5617	0			
18.4967	189	18.569	0			
18.504	177	18.5764	0			
18.5113	176	18.5837	0			
18.5187	176	18.591	0			
18.526	182	18.5984	0			
18.5333	204	18.6057	0			
18.5407	193	18.613	1			
18.548	173	18.6204	0			
18.5553	175	18.6277	0			
18.5627	148	18.635	0			
18.57	171	18.6424	0			
18.5773	174	18.6497	0			
18.5846	181	18.657	0			
18.592	158	18.6643	0			
18.5993	188	18.6717	0			
18.6066	191	18.679	0			
18.614	176	18.6863	0			
18.6213	170	18.6937	0			
18.6286	163	18.701	0			
18.636	169	18.7083	0			
18.6433	157	18.7157	0			
18.6506	137	18.723	0			
18.658	164	18.7303	0			
18.6653	175	18.7377	0			
18.6726	187	18.745	0			
18.68	176	18.7523	0			
18.6873	194	18.7597	0			
18.6946	163	18.767	0			
18.7019	195	18.7743	0			
18.7093	169	18.7816	0			
18.7166	168	18.789	0			
18.7239	169	18.7963	0			
18.7313	167	18.8036	0			
18.7386	180	18.811	0			
18.7459	153	18.8183	0			
18.7533	142	18.8256	0			
18.7606	149	18.833	0			
18.7679	163	18.8403	0			
18.7753	161	18.8476	0			
18.7826	161	18.855	0			
18.7899	175	18.8623	1			
18.7973	181	18.8696	0			
18.8046	153	18.877	0			
18.8119	161	18.8843	0			
18.8192	176	18.8916	0			
18.8266	163	18.8989	0			
18.8339	169	18.9063	0			
18.8412	157	18.9136	0			
18.8486	171	18.9209	0			
18.8559	173	18.9283	0			
18.8632	173	18.9356	0			
18.8706	171	18.9429	0			
18.8779	164	18.9503	0			
18.8852	173	18.9576	0			
18.8926	155	18.9649	0			
18.8999	164	18.9723	0			
18.9072	153	18.9796	0			
18.9146	173	18.9869	0			
18.9219	154	18.9943	0			
18.9292	134	19.0016	0			
18.9365	170	19.0089	0			
18.9439	166	19.0162	0			
18.9512	163	19.0236	0			
18.9585	169	19.0309	0			
18.9659	173	19.0382	1			
18.9732	160	19.0456	1			
18.9805	173	19.0529	0			
18.9879	176	19.0602	0			
18.9952	144	19.0676	0			
19.0025	138	19.0749	0			
19.0099	162	19.0822	0			
19.0172	158	19.0896	0			
19.0245	155	19.0969	0			
19.0319	161	19.1042	0			
19.0392	161	19.1116	0			
19.0465	142	19.1189	0			
19.0538	158	19.1262	1			
19.0612	161	19.1335	0			
19.0685	173	19.1409	0			
19.0758	160	19.1482	0			
19.0832	152	19.1555	0			
19.0905	170	19.1629	0			
19.0978	172	19.1702	0			
19.1052	153	19.1775	0			
19.1125	151	19.1849	0			
19.1198	165	19.1922	0			
19.1272	141	19.1995	0			
19.1345	155	19.2069	0			
19.1418	142	19.2142	0			
19.1492	162	19.2215	0			
19.1565	167	19.2289	0			
19.1638	124	19.2362	0			
19.1711	165	19.2435	0			
19.1785	142	19.2508	0			
19.1858	128	19.2582	0			
19.1931	181	19.2655	0			
19.2005	144	19.2728	0			
19.2078	130	19.2802	0			
19.2151	119	19.2875	0			
19.2225	147	19.2948	0			
19.2298	152	19.3022	0			
19.2371	159	19.3095	0			
19.2445	145	19.3168	0			
19.2518	149	19.3242	0			
19.2591	137	19.3315	0			
19.2665	138	19.3388	0			
19.2738	149	19.3462	0			
19.2811	153	19.3535	0			
19.2884	147	19.3608	0			
19.2958	137	19.3681	0			
19.3031	154	19.3755	0			
19.3104	144	19.3828	0			
19.3178	153	19.3901	0			
19.3251	134	19.3975	0			
19.3324	168	19.4048	0			
19.3398	151	19.4121	0			
19.3471	160	19.4195	0			
19.3544	159	19.4268	0			
19.3618	144	19.4341	0			
19.3691	143	19.4415	0			
19.3764	161	19.4488	0			
19.3837	135	19.4561	0			
19.3911	152	19.4635	0			
19.3984	132	19.4708	0			
19.4057	152	19.4781	0			
19.4131	137	19.4854	0			
19.4204	151	19.4928	0			
19.4277	132	19.5001	0			
19.4351	158	19.5074	0			
19.4424	160	19.5148	0			
19.4497	135	19.5221	1			
19.4571	156	19.5294	0			
19.4644	161	19.5368	1			
19.4717	143	19.5441	1			
19.4791	126	19.5514	0			
19.4864	118	19.5588	0			
19.4937	148	19.5661	0			
19.501	148	19.5734	0			
19.5084	151	19.5807	0			
19.5157	145	19.5881	0			
19.523	131	19.5954	0			
19.5304	152	19.6027	0			
19.5377	134	19.6101	0			
19.545	133	19.6174	0			
19.5524	136	19.6247	1			
19.5597	142	19.6321	0			
19.567	139	19.6394	0			
19.5744	123	19.6467	0			
19.5817	133	19.6541	0			
19.589	133	19.6614	0			
19.5964	136	19.6687	0			
19.6037	127	19.6761	0			
19.611	153	19.6834	0			
19.6183	125	19.6907	0			
19.6257	120	19.698	0			
19.633	141	19.7054	0			
19.6403	124	19.7127	0			
19.6477	128	19.72	0			
19.655	129	19.7274	0			
19.6623	127	19.7347	0			
19.6697	143	19.742	0			
19.677	159	19.7494	0			
19.6843	126	19.7567	0			
19.6917	134	19.764	0			
19.699	128	19.7714	0			
19.7063	127	19.7787	0			
19.7137	123	19.786	0			
19.721	139	19.7934	0			
19.7283	118	19.8007	1			
19.7356	136	19.808	0			
19.743	144	19.8153	0			
19.7503	150	19.8227	0			
19.7576	163	19.83	0			
19.765	147	19.8373	0			
19.7723	139	19.8447	1			
19.7796	121	19.852	0			
19.787	139	19.8593	0			
19.7943	116	19.8667	0			
19.8016	120	19.874	0			
19.809	130	19.8813	0			
